序号,股票代码,股票简称,每股收益,营业收入-营业收入,营业收入-去年同期,营业收入-同比增长,营业收入-季度环比增长,净利润-净利润,净利润-去年同期,净利润-同比增长,净利润-季度环比增长,每股净资产,净资产收益率,所处行业,公告日期
14,301696,三瑞智能,,808849700.0,636234900.0,27.130671391965,54.214562291725,317551800.0,256081200.0,24.004339248645,102.8130264567,,,航空装备Ⅱ,2026-01-05
15,001393,维通利,,2211978400.0,1666472200.0,32.734191425456,-0.536785770997,216339500.0,196665300.0,10.003900027102,-8.0265342804,,,电网设备,2026-01-05
16,688825,长鑫科技,,32083668100.0,16221384500.0,97.786249996109,80.222191775307,-5279974900.0,-5376227500.0,1.790337183462,-281.3455556898,,,半导体,2025-12-30
17,301666,大普微,,1263954800.0,699320600.0,80.740392889899,14.325106402303,-440599400.0,-74160100.0,-494.119209655866,62.2448136726,,,计算机设备,2025-12-29
18,001312,福恩股份,,1364947500.0,1444503500.0,-5.50749790499,-17.382228028636,173551100.0,216596800.0,-19.873654643097,3.3732881745,,,纺织制造,2025-12-29
19,688781,视涯科技,,292754900.0,189271600.0,54.674499502303,42.541494106474,-166531100.0,-185554500.0,10.252190057369,11.3057605986,,,光学光电子,2025-12-26
20,001257,盛龙股份,,2982602000.0,2501105300.0,19.251356590224,-25.539897890108,807983000.0,657575700.0,22.873001541876,-12.194578635,,,小金属,2025-12-26
21,603407,长裕集团,,1321477000.0,1218076000.0,8.488879183237,-16.263157022675,175455600.0,153930100.0,13.983944660596,3.3739852091,,,化学原料,2025-12-22
22,301680,固德电材,,750128300.0,631355300.0,18.812386622873,34.684037566491,117891700.0,114998500.0,2.515858902507,11.3594307165,,,汽车零部件,2025-12-22
23,301513,尚水智能,,567484000.0,446333900.0,27.143378533425,42.567839615822,121761400.0,109892500.0,10.800464089906,-37.5242235622,,,电池,2025-12-18
24,688818,电科蓝天,,1708232000.0,1611259028.14,6.018459488289,-31.121097534539,113366000.0,105124541.97,7.839708859185,-50.7271882237,,,航天装备Ⅱ,2025-12-17
25,301682,宏明电子,,2113360900.0,2083148700.0,1.45031413264,-17.419735208977,303079100.0,323166900.0,-6.215921246885,-60.9309101093,,,军工电子Ⅱ,2025-12-15
26,688811,有研复材,,342148000.0,348534300.0,-1.832330419129,-41.426219127003,23131700.0,27366900.0,-15.475629318629,-48.4438163614,,,金属新材料,2025-12-13
27,603284,林平发展,,1928371500.0,1876004315.91,2.791421301427,13.565484884469,109809900.0,124583806.83,-11.858609241376,-53.2588239669,,,造纸,2025-12-13
28,301683,慧谷新材,,724017300.0,595812200.0,21.517703061468,-11.360052357685,158601400.0,106417300.0,49.037233607694,2.30601348,,,化学制品,2025-12-11
29,688816,易思维,,204474700.0,181157139.03,12.871455739947,-24.863170990465,-7175500.0,-2246668.51,-219.384010950507,-114.982763216,,,自动化设备,2025-11-21
30,001220,世盟股份,,661334000.0,745592429.14,-11.300869730824,1.313533386116,109204500.0,120209076.86,-9.154530712199,45.0043261241,,,物流,2025-11-21
31,688796,百奥赛图,,940881300.0,589882252.2,59.503239246634,-13.91360861667,114126900.0,-102270564.55,211.593106483932,7.9727009163,,,医疗服务,2025-11-20
32,688809,强一股份,,647079700.0,390096125.33,65.876987230418,-5.297871131401,249779900.0,131083634.53,90.550026245141,-9.6455129011,,,半导体,2025-11-14
33,603352,至信股份,,2696646400.0,2098269759.56,28.517622089043,37.576196206646,165004700.0,135889479.17,21.425662242458,47.2931596366,,,汽车零部件,2025-11-14
34,601112,振石股份,,5397425700.0,3048377011.01,77.058995016227,10.54326339784,603216900.0,429878782.55,40.322557075689,-10.5234696819,,,玻璃玻纤,2025-11-11
35,688235,百济神州,0.81,27595233000.0,19135857000.0,44.206935701913,6.404851580171,1138596000.0,-3686694000.0,130.88393015531,26.5530868825,19.04,4.26,化学制药,2025-11-07
36,688813,泰金新能,,1713213500.0,1444437200.0,18.607683324689,17.052304103141,140623800.0,135128800.0,4.066490637081,69.7620357693,,,专用设备,2025-10-31
37,603459,红板科技,,2726149700.0,1899992600.0,43.482121983001,8.709785502209,413276100.0,101563800.0,306.912797670036,31.7824210263,,,元件,2025-10-31
38,603402,陕西旅游,,889418800.0,1095281812.76,-18.795437882899,21.504665729568,369223100.0,505278937.52,-26.926876902447,26.6866992659,,,旅游及景区,2025-10-31
39,603376,大明电子,,2147350800.0,1793491800.0,19.730171055145,13.138982407545,203152100.0,192226700.0,5.683601705694,65.3668968919,,,汽车零部件,2025-10-30
40,000028,国药一致,1.72,55124490700.0,56466354500.0,-2.376395309883,-0.946797623296,957118500.0,1065542100.0,-10.175440275893,-13.8195956848,33.11,5.29,医药商业,2025-10-22
41,000563,陕国投A,0.1948,2161059800.0,2016284200.0,7.180317139816,20.268763339321,996052800.0,934382700.0,6.600090091565,-20.1347865889,3.63,5.46,多元金融,2025-10-20
42,601958,金钼股份,0.708,10885028200.0,10097493700.0,7.799306673497,6.785689808837,2283335500.0,2194894500.0,4.029396401513,27.9330245575,5.6,12.64,小金属,2025-10-17
43,603019,中科曙光,0.654,8804443657.63,8041454505.76,9.488198326851,-9.475210549378,954613571.32,769521744.76,24.052839028964,-58.3257534587,14.38,4.61,计算机设备,2025-10-16
44,600995,南网储能,0.45,5319830900.0,4519028600.0,17.720673420832,15.799769309283,1433272800.0,1045172200.0,37.132694497615,31.0558371145,7.02,6.52,电力,2025-10-15
45,605016,百龙创园,0.63,968895600.0,820387400.0,18.102203910006,-4.817481146789,264625700.0,182591600.0,44.927641797323,7.3356941214,4.47,14.61,化学制品,2025-10-14
46,601139,深圳燃气,0.32,22528430000.0,20739470000.0,8.625871345796,-10.376058414069,917540000.0,1055670000.0,-13.084581355916,-30.8358726554,5.57,5.78,燃气Ⅱ,2025-10-14
