序号,股票代码,股票简称,每股收益,营业收入-营业收入,营业收入-去年同期,营业收入-同比增长,营业收入-季度环比增长,净利润-净利润,净利润-去年同期,净利润-同比增长,净利润-季度环比增长,每股净资产,净资产收益率,所处行业,公告日期
34,000725,京东方A,0.06,174543445895.0,178413731179.0,-2.169275457906,3.649712663588,2547435360.0,7541423198.0,-66.220761080275,432.6662153367,3.41,1.89,光学光电子,2025-04-16
35,688010,福光股份,-0.43,587187800.0,780969600.0,-24.812976074869,5.215476318395,-68274500.0,29253200.0,-333.391560581407,2.3480193469,10.77,-3.89,光学光电子,2025-04-15
36,605117,德业股份,2.98,7479705687.43,5955519968.69,25.59282357801,-19.443475021626,1790986830.03,1517383103.26,18.03128861671,-26.8957316131,12.16,38.6,光伏设备,2025-04-15
37,603978,深圳新星,-1.08,1579249838.21,1524302684.4,3.604740342738,4.762014227692,-141430038.71,-48084292.3,-194.129396409979,-380.3137269636,8.91,-8.51,金属新材料,2025-04-15
38,603032,德新科技,0.47,562215686.66,582282622.29,-3.446253565164,-53.543206641667,107528739.71,162925568.32,-34.001310648305,-374.7973754947,5.18,9.44,电池,2025-04-15
39,600969,郴电国际,-0.1667,3920235700.0,4014064786.49,-2.337508024429,-18.099550224803,-61701800.0,50153348.56,-223.026281936458,-35.1938079974,9.69,-1.71,电力,2025-04-15
40,600206,有研新材,0.27,10822059349.61,15253945207.13,-29.054030267845,-6.356342205665,226456077.52,270027807.72,-16.136015978466,-0.1166089268,4.45738,6.12,半导体,2025-04-15
41,300590,移为通信,0.32,1015760387.49,1002223028.81,1.350733149295,60.199274352341,146748172.08,165630676.02,-11.400366401765,34.0179484538,3.85,8.48,通信设备,2025-04-15
42,300322,硕贝德,-0.42,1652769308.17,1545732661.62,6.924654515472,-3.086414740592,-194561319.72,-86605158.85,-124.653268123415,-55.6329580226,2.22,-16.2,消费电子,2025-04-15
43,300083,创世纪,0.12,3529211400.0,4526902727.94,-22.039159838409,1.699466860324,194493000.0,335080394.25,-41.956317547218,174.630570518,2.91,4.1,自动化设备,2025-04-15
44,002836,新宏泽,0.08,177116768.29,149685985.3,18.325551944642,12.683289816056,19469949.42,84096533.15,-76.848095051348,18.8756132051,1.6188,4.85,包装印刷,2025-04-15
45,002793,罗欣药业,-0.61,2363867200.0,3587547040.11,-34.109095335304,-5.899710618376,-661138100.0,-1224926572.67,46.026307637453,-320.5849358193,2.27,-23.42,化学制药,2025-04-15
46,002579,中京电子,-0.22,2623767000.0,3054317848.31,-14.096465060054,9.556094036507,-137211000.0,-178955650.02,23.326813104439,-24.6874208879,4.0666,-5.31,元件,2025-04-15
47,002562,兄弟科技,-0.17,2821165745.57,3411357924.54,-17.300799037368,-3.98158765619,-175468814.06,305551662.92,-157.426888920563,-321.0503405233,2.87,-5.48,化学制品,2025-04-15
48,002384,东山精密,1.15,33651205500.0,31580146732.58,6.558103687604,26.229324638118,1964525300.0,2368347970.02,-17.050816650756,24.343243195,10.61,11.38,元件,2025-04-15
49,002069,獐子岛,0.0121,1677473600.0,2020597208.99,-16.981296790047,-9.779441902089,8588200.0,3936517.79,118.167437774999,-179.5319385506,0.1098,12.33,渔业,2025-04-15
50,000966,长源电力,0.127,14457133396.36,14661915637.42,-1.396694989414,0.814697541539,349062023.56,122876844.1,184.07469781363,-212.1814596384,3.62,3.57,电力,2025-04-15
51,000935,四川双马,1.29,1219344600.0,1219588689.76,-0.020014104923,69.576424448234,985473600.0,825124320.37,19.433347881213,48.3595113793,9.78,14.1,多元金融,2025-04-15
52,000600,建投能源,0.105,19583001400.39,18305827330.29,6.976871610641,45.80885042514,188626276.07,106491834.65,77.12745459776,-126.7015876589,5.8,1.85,电力,2025-04-15
53,603766,隆鑫通用,0.28,13066481300.0,12410172617.49,5.288473438194,9.350428654001,583421800.0,527276127.87,10.648248453198,-171.7188110992,4.02,7.28,摩托车及其他,2025-04-14
54,300953,震裕科技,0.42,6018512230.51,5752332007.04,4.627344582062,-7.146734783442,42768842.93,103640352.32,-58.733406465132,-160.8411421255,25.62,1.75,电池,2025-04-14
55,002741,光华科技,-1.08,2699461900.0,3302329204.64,-18.255820885239,-4.382200824846,-430712900.0,116867486.68,-468.548098565133,-137.2024963461,3.37,-27.62,电子化学品Ⅱ,2025-04-14
56,688118,普元信息,-0.171,480533600.0,425356500.0,12.97196586863,66.924369795824,-15664400.0,1217900.0,-1386.18113145578,388.0284264763,9.34,-1.81,软件开发,2025-04-12
57,603662,柯力传感,1.1,1072180742.92,1060502208.58,1.101226781568,-10.664617490228,312430840.16,260121796.77,20.109442591715,34.4931190752,8.96,12.95,通用设备,2025-04-12
58,603363,傲农生物,-4.21,19457641100.0,21613039521.91,-9.972676076981,-16.223817087107,-3650822200.0,-1038366505.16,-251.592831804359,-391.2835200679,-1.11,-660.02,饲料,2025-04-12
59,002942,新农股份,-0.17,821032300.0,1248167200.0,-34.220968152344,-9.667839601887,-25374300.0,101397000.0,-125.024704872925,-1245.2795655513,7.19,-2.21,农化制品,2025-04-12
60,002881,美格智能,0.248,2147335600.0,2305932239.94,-6.877766709404,9.479476643859,64509000.0,127835728.53,-49.537581752928,-120.7490666449,5.66,4.8,通信设备,2025-04-12
61,002048,宁波华翔,1.27,23282449759.72,19734600525.67,17.977811253058,10.946440640879,1030713792.82,984317885.68,4.713508493036,-41.5308822645,15.0,8.88,汽车零部件,2025-04-12
62,000554,泰山石油,0.073,3641277758.17,3069893747.18,18.6125012149,-6.975721304384,34886564.34,9372873.39,272.207783978185,13.8067398462,1.99,3.7,炼化及贸易,2025-04-12
63,603680,今创集团,0.35,3697339475.55,3534201841.59,4.615968223439,12.599323873738,277448715.03,198429242.95,39.822493350898,-31.1064441895,6.49,5.61,轨交设备Ⅱ,2025-04-11
64,601311,骆驼股份,0.49,14078852383.69,13425360919.74,4.867589540845,-0.352738214867,572389633.8,469994054.67,21.786569024133,42.4550096551,7.89,6.28,电池,2025-04-11
65,301248,杰创智能,0.04,853169600.0,750564198.67,13.670436387962,32.337336311854,6620300.0,56318900.91,-88.244976565541,126.971092824,10.39,0.41,IT服务Ⅱ,2025-04-11
66,002609,捷顺科技,0.1746,1644759694.42,1375652035.86,19.562189532309,59.744722240841,112265763.62,18142645.51,518.794891616664,-47.6598373633,3.7894,4.66,IT服务Ⅱ,2025-04-11
67,001283,豪鹏科技,0.62,4540809200.0,3505612436.12,29.529697955595,19.721380488216,50297800.0,159126296.39,-68.391270870324,-119.7611761564,31.13,2.22,电池,2025-04-11
68,000729,燕京啤酒,0.229,14212857297.0,13202069536.17,7.656282661296,-62.488954447858,644714424.03,352261200.17,83.021696320476,-170.4129432563,4.9122,4.73,非白酒,2025-04-11
69,000557,西部创业,0.1662,1665275473.36,1785385753.15,-6.727413365884,-5.611667738071,242400833.26,237975763.34,1.85946243344,-34.8391221833,4.01,4.23,铁路公路,2025-04-11
70,000089,深圳机场,0.1934,4164718288.9,2671177612.39,55.913192353154,2.566019794334,396692272.66,-1123951387.52,135.294433288196,6.2554604731,5.42,3.63,航空机场,2025-04-11
71,603086,先达股份,-0.24,2460372200.0,3125923500.0,-21.291349580372,-47.86866113262,-104102700.0,381199000.0,-127.309279405245,-179.0430594246,4.59,-4.8,农化制品,2025-04-10
72,600483,福能股份,1.03,14694918796.23,14317872537.55,2.633395832315,8.812824233453,2623474968.92,2594551291.08,1.114785355735,40.7859840339,8.63,12.52,电力,2025-04-10
73,600268,国电南自,0.22,7623303860.82,7007759657.72,8.783751629123,35.437393401362,226866535.35,152277908.25,48.9819094294,739.351833238,3.09,7.78,电网设备,2025-04-10
74,300733,西菱动力,-0.3475,1519609600.0,1107236531.5,37.243448600937,24.273267878671,-105679000.0,36991609.86,-385.683700709315,-2271.4586634959,5.18,-6.41,汽车零部件,2025-04-10
75,300602,飞荣达,0.19,4345940700.0,4124510900.0,5.36863170855,26.341170928829,103214100.0,96187100.0,7.305553447396,20.0001952862,6.45,3.12,消费电子,2025-04-10
76,003002,壶化股份,1.02,1313870500.0,963852255.28,36.314512188211,-5.098367912409,204681200.0,121305903.53,68.731441787893,-26.2933653491,6.51,16.85,化学制品,2025-04-10
77,002093,国脉科技,0.1037,532657000.0,514550327.1,3.518931374905,87.737704442303,104460600.0,71586313.7,45.922585758177,-53.0139980726,3.6202,2.9,教育,2025-04-10
78,001339,智微智能,0.13,3665445473.82,3032687027.37,20.864614143806,-22.590838207489,32811435.59,119061673.44,-72.441647557948,114.5321310698,7.73,1.74,计算机设备,2025-04-10
79,603920,世运电路,0.93,4519080877.22,4432008446.68,1.964626908715,-2.312876686469,495524652.31,434037300.39,14.166375070703,-32.1566320914,6.09,16.08,元件,2025-04-09
80,600584,长电科技,0.8,29660000000.0,33762028449.0,-12.149828187001,11.78596939001,1470000000.0,3230988205.53,-54.503083685542,3.8202154993,14.6,5.8,半导体,2025-04-09
81,300533,冰川网络,1.19,2783332100.45,2046355721.38,36.014089406362,-6.964687167737,273252232.7,128861629.45,112.050890452247,2.9478252599,7.065,15.66,游戏Ⅱ,2025-04-09
82,300225,金力泰,0.03,734743233.88,632913639.34,16.089018818774,9.915547287429,14333240.98,-106021712.96,113.519156199078,15.0058540574,1.73,1.8,化学制品,2025-04-09
83,002736,国信证券,0.54,17316868500.0,15875768261.85,9.07735748205,15.100477829655,6427294100.0,6087994695.35,5.573253946971,20.9897342606,8.37,6.57,证券Ⅱ,2025-04-09
84,002402,和而泰,0.3562,7507419700.0,5965473187.63,25.847849179297,6.943559956491,331428500.0,437617939.81,-24.265330588619,-102.0723820624,4.88,6.7,家电零部件Ⅱ,2025-04-09
85,002324,普利特,0.4458,8709374461.11,6758481608.85,28.865845394998,-9.731039537669,468373615.7,202094518.36,131.759683291194,-67.0327312485,3.874,13.32,塑料,2025-04-09
86,002102,ST能特,0.0982,11129068200.0,12260290469.99,-9.226716714086,23.124683845012,258738800.0,444475666.02,-41.787859318184,-351.8606362084,1.55,6.5,化学制药,2025-04-09
87,001270,铖昌科技,0.3917,287353971.81,277788399.96,3.443474188043,1989.07609113557,79707857.22,132748957.62,-39.955944928647,323.373973525,9.0,5.76,军工电子Ⅱ,2025-04-09
88,000596,古井贡酒,8.68,20253526598.02,16713234153.52,21.182569525327,-7.362122515414,4589164052.8,3143144732.08,46.005495895924,-24.8394442161,40.72,22.92,白酒Ⅱ,2025-04-09
89,601377,兴业证券,0.2261,10627163200.0,10659638031.35,-0.304652289829,-7.687957354614,1964371000.0,2637075791.2,-25.509497809841,278.2828489803,6.18,3.7,证券Ⅱ,2025-04-08
90,600698,湖南天雁,0.0027,487710866.03,330602756.42,47.521718001168,0.514567005117,2851978.36,-27799075.29,110.259256217152,-144.762839735,0.71,0.37,汽车零部件,2025-04-08
91,600111,北方稀土,0.6558,33496993100.0,37260035781.21,-10.099407051852,1.585440419191,2370740200.0,5984059711.68,-60.382410700671,205.2512044388,5.98,11.44,小金属,2025-04-08
92,600022,山东钢铁,-0.0373,90475061843.7,102289420015.55,-11.549931723197,3.174672489378,-399599789.71,553647084.34,-172.175904292237,32.5709282235,1.98,-1.85,普钢,2025-04-08
93,300832,新产业,2.1054,3929655700.0,3046955734.5,28.969897905158,-2.048886274938,1653653200.0,1327918359.24,24.529733962442,6.9254269697,9.6019,23.72,医疗器械,2025-04-08
94,002917,金奥博,0.294,1507269197.41,1192994857.32,26.343310548379,19.492414857054,101663355.8,25258129.13,302.497569304334,-39.1637673729,4.3514,6.86,化学制品,2025-04-08
95,002846,英联股份,0.0403,1747448964.66,1934597337.21,-9.673763576037,-0.53895235242,14211912.45,-43138626.88,132.944749237229,1428.615889218,3.43,1.41,包装印刷,2025-04-08
96,002734,利民股份,0.17,4223936964.12,5016359901.99,-15.79677202897,-24.343415797298,62051829.92,219041688.29,-71.671223681473,212.7103819399,7.56,2.23,农化制品,2025-04-08
97,002376,新北洋,0.03,2189645209.48,2276524176.61,-3.81629890087,5.685492393597,19263942.98,-25668128.53,175.050048769566,249.5573129635,4.89,0.6,计算机设备,2025-04-08
98,002371,北方华创,7.3623,22079458092.37,14688111969.67,50.321961991866,21.573721810228,3899069987.91,2352726657.86,65.725583755511,-6.4634220812,45.96,17.88,半导体,2025-04-08
99,600186,莲花控股,0.07,2100723000.0,1691055200.0,24.22557229356,-24.085344710434,129927400.0,46167200.0,181.42794018264,-20.4769098387,0.86,8.79,调味发酵品Ⅱ,2025-04-07
100,603529,爱玛科技,2.2,21036120900.0,20802212994.46,1.124437604799,-50.538693048783,1881115800.0,1873433343.24,0.410073664362,-51.1769100163,8.95,25.4,摩托车及其他,2025-04-03
101,600498,烽火通信,0.43,31129574274.69,30917860586.0,0.68476176772,11.81487851078,505367226.47,406290697.96,24.385625614238,38.7712651565,11.11,4.06,通信设备,2025-04-03
102,301345,涛涛车业,2.74,2144246100.0,1765673700.0,21.440677289354,41.937515422432,280478400.0,206099200.0,36.089028972456,8.6175054203,26.91,11.62,摩托车及其他,2025-04-03
103,000876,新希望,0.04,141703248900.0,141507728156.07,0.138169657925,-6.272854696519,249195300.0,-1459965715.11,117.068572050764,569.4156101393,5.45,0.71,饲料,2025-04-03
104,688143,长盈通,0.13,220183700.0,313750500.0,-29.822040124239,190.564369218991,15562800.0,80765600.0,-80.730905236883,206.2622022695,9.93,1.26,通信设备,2025-04-02
105,603499,翔港科技,0.04,694085569.69,663083667.05,4.675413402644,15.711916126987,7685607.07,13664080.43,-43.753206742505,-127.7244567913,2.98,1.28,包装印刷,2025-04-02
106,688296,和达科技,-0.27,343051800.0,470583900.0,-27.100820916313,120.850827515959,-29505600.0,52033400.0,-156.705116329127,-5.9461069574,6.5,-4.09,软件开发,2025-03-31
107,300100,双林股份,0.2,4138824168.65,4185278439.5,-1.109944571706,17.737584410737,80881910.0,75197436.31,7.559398257363,-151.5610474162,5.46,3.76,汽车零部件,2025-03-31
108,601229,上海银行,1.53,50564000000.0,53112000000.0,-4.797409248381,-12.560854527081,22545000000.0,22280000000.0,1.189407540395,15.3194790127,15.39,10.36,银行Ⅱ,2025-03-29
109,600458,时代新材,0.48,17537867000.0,15034880281.55,16.647865972844,12.606704461639,386158000.0,356548124.11,8.304594495879,56.5265541122,7.03,6.79,综合Ⅱ,2025-03-29
110,600170,上海建工,0.12,304628000000.0,286037000000.0,6.499508804805,3.705314641412,1558000000.0,1356000000.0,14.896755162242,-51.3964359472,3.43,3.5,房屋建设Ⅱ,2025-03-29
111,600009,上海机场,0.38,11047016100.0,5480447600.0,101.571420918248,2.424606883828,934049700.0,-2994949900.0,131.187489981051,20.0226437352,16.29,2.33,航空机场,2025-03-29
112,000785,居然智家,0.21,13512033600.0,12982569555.46,4.078268498992,12.811541257187,1300245200.0,1647941655.59,-21.098832862837,-47.5188615556,3.17,6.59,一般零售,2025-03-29
113,000096,广聚能源,0.1669,2552770400.0,2100247600.0,21.546164366525,-8.636378358758,88145800.0,55143600.0,59.847742983773,-17.2063044353,5.135,3.33,炼化及贸易,2025-03-29
114,601789,宁波建工,0.2826,22672675539.26,21866867018.76,3.685066177101,58.475539340819,329393575.63,348599889.11,-5.509558115189,49.2336889624,4.42,7.27,房屋建设Ⅱ,2025-03-28
115,300260,新莱应材,0.58,2711397700.0,2620064139.02,3.485928440445,3.723186600927,235902600.0,344790636.72,-31.580914654717,17.1706018934,4.3643,13.91,通用设备,2025-03-28
116,688502,茂莱光学,0.9439,458028000.0,438725400.0,4.399699675469,-18.571150810385,46723800.0,59014800.0,-20.8269789951,35.223586538,22.55,4.78,光学光电子,2025-03-27
117,300821,东岳硅材,-0.23,4801467896.5,6734000213.16,-28.698132692116,6.086772605714,-271124703.38,511118585.92,-153.045361849243,115.0105486676,4.07,-5.38,化学制品,2025-03-27
118,300199,翰宇药业,-0.58,431384100.0,704321731.88,-38.751840178418,-60.893758593073,-513876100.0,-370550318.41,-38.679168379884,-127.6578446319,0.86,-50.64,化学制药,2025-03-27
119,603896,寿仙谷,1.3,784347256.55,829071599.84,-5.394509147175,41.236744068124,254480058.49,277783036.42,-8.388913243344,134.3396284685,10.95,12.44,中药Ⅱ,2025-03-25
120,601878,浙商证券,0.46,17638225323.48,16814110329.13,4.901329765407,20.402957384087,1753537425.31,1654188226.61,6.005918619286,1.004003251,7.01,6.61,证券Ⅱ,2025-03-25
121,601369,陕鼓动力,0.6037,10142916595.47,10766047048.52,-5.787922440258,37.936501838874,1020280603.15,968362398.67,5.361443665234,49.2506264837,5.06,12.15,专用设备,2025-03-25
122,300777,中简科技,0.66,558816772.09,797159926.92,-29.899038672314,89.284125569378,289168733.63,595505265.66,-51.441448076951,24.035825667,9.28,7.28,航空装备Ⅱ,2025-03-25
123,000719,中原传媒,1.36,9833398900.0,9628853462.39,2.124296920801,38.762127949417,1388835000.0,1032184666.31,34.552957947438,228.7398925496,10.68,13.37,出版,2025-03-25
124,300407,凯发电气,0.31,2000736647.26,1913739673.6,4.545914727072,49.554333438457,96307273.67,88954309.06,8.266001599811,-24.7372775024,5.6,5.77,电网设备,2025-03-24
125,600007,中国国贸,1.25,3953760000.0,3442280000.0,14.858756405638,-0.772640951523,1259200000.0,1115870000.0,12.844686208967,-26.3061219005,9.63,13.53,房地产开发,2025-03-22
126,002180,奔图科技,-4.395,24062010361.56,25855355245.38,-6.936067467649,8.352923096492,-6185109897.95,1862890140.81,-432.016889372803,-4517.3685157689,6.8985,-48.99,计算机设备,2025-03-22
127,000962,东方钽业,0.4107,1108052900.0,986217500.0,12.353806335824,39.68357617668,187128800.0,170554600.0,9.717826432122,43.4768952743,4.74,10.62,小金属,2025-03-22
128,000582,北部湾港,0.637,6949606300.0,6378855303.83,8.947545742687,19.44166766274,1126863200.0,1020027701.71,10.47378400713,15.0768154664,7.68,8.04,航运港口,2025-03-22
129,601298,青岛港,0.76,18173130000.0,19262764979.0,-5.656690408609,0.3030736457,4923320000.0,4528240324.0,8.724794792936,-7.3116737795,6.2,12.7,航运港口,2025-03-21
130,600980,北矿科技,0.4848,929271008.62,870212047.8,6.78673214986,26.645114880137,91749862.96,83505692.18,9.872585406788,-24.9003262716,6.8639,7.3,专用设备,2025-03-21
131,002222,福晶科技,0.4446,781635566.78,768375549.77,1.725720842363,-10.225926893831,209074213.29,226390372.71,-7.648805562144,-14.8743980785,3.38,14.8,光学光电子,2025-03-21
132,001338,永顺泰,0.35,4840215868.09,4191933620.66,15.464993153397,-15.144606376748,173565679.83,156026087.46,11.24144856513,-22.3201883976,6.72,5.26,农产品加工,2025-03-20
133,600315,上海家化,0.75,6597599900.0,7106312871.72,-7.158606451799,3.048292977499,500049000.0,472039277.83,5.93376938859,13.7254177968,11.37,6.67,化妆品,2025-03-18
134,600309,万华化学,5.36,175360935700.0,165565484400.0,5.916360729109,-4.720845671649,16815755500.0,16233626000.0,3.585948696859,-0.5411125991,28.24,20.42,化学制品,2025-03-18
135,000028,国药一致,2.87,75477484600.0,73443136988.14,2.769962851925,3.809619410858,1599255800.0,1486707652.27,7.570294506667,13.9615639519,31.29,9.56,医药商业,2025-03-18
136,601901,方正证券,0.26,7118747500.0,7776967803.03,-8.463713875394,-10.120457860931,2152451900.0,2148043358.68,0.205235211021,-56.3999888964,5.5,4.88,证券Ⅱ,2025-03-15
137,601225,陕西煤业,2.38,181471814700.0,166847726000.0,8.764931384201,46.963606296048,23114636700.0,35194178400.0,-34.322556312325,50.74107714,10.29,20.65,煤炭开采,2025-03-15
138,002160,常铝股份,0.0146,6873951900.0,6784808655.03,1.313865276126,12.914777889295,15107000.0,-375412432.33,104.024107541202,244.6671428215,3.5,0.42,工业金属,2025-03-15
139,600895,张江高科,0.61,2025737630.73,1906719419.95,6.242041148515,-76.823545094257,947899545.53,822216239.79,15.285918674156,-50.4150966478,,7.85,房地产开发,2025-03-14
140,600648,外高桥,0.82,7694892900.0,9201173000.0,-16.370522540985,46.384246458199,928524400.0,1240803300.0,-25.16747819739,209.4203938933,11.05,7.57,房地产开发,2025-03-14
141,600015,华夏银行,1.48,93207000000.0,93808000000.0,-0.640670305304,-5.833723952785,26363000000.0,25035000000.0,5.304573596964,43.9479541174,17.5,8.71,银行Ⅱ,2025-03-14
142,300770,新媒股份,3.09,1523443600.0,1428647300.0,6.635388594512,3.261221574925,707676200.0,691321000.0,2.365789553623,22.4206051912,15.93,19.69,电视广播Ⅱ,2025-03-14
143,300126,锐奇股份,0.01,501181138.25,434704626.42,15.292340543386,-28.37821213444,4054002.36,3934196.89,3.045233203873,-699.0719154623,3.6,0.37,通用设备,2025-03-14
144,002101,广东鸿图,0.74,7614501985.57,6671746660.09,14.130562407585,20.625867984633,422774583.71,465389615.77,-9.156850650716,-17.4905575345,11.42,7.19,汽车零部件,2025-03-14
145,600639,浦东金桥,1.6204,6585310852.05,5053493602.89,30.312044884829,132.535851400668,1818789939.0,1583573935.75,14.853490445875,82.084241795,12.574,13.43,房地产开发,2025-03-13
146,600037,歌华有线,-0.1239,2433880907.47,2441683052.82,-0.319539644631,50.766150493955,-172418036.73,331889661.54,-151.950409039548,-499.201623305,9.22,-1.33,电视广播Ⅱ,2025-03-13
147,600612,老凤祥,4.2331,71435641400.0,63010144202.99,13.371651983317,-56.866811079565,2214395300.0,1700343002.1,30.23227062217,-63.8599081206,22.125,20.53,饰品,2025-03-12
148,301261,恒工精密,1.69,883270100.0,863782904.24,2.256029340746,29.930382487646,126649000.0,101727507.39,24.498282961418,108.0363113038,16.88,12.42,通用设备,2025-03-12
