序号,股票代码,股票简称,每股收益,营业收入-营业收入,营业收入-去年同期,营业收入-同比增长,营业收入-季度环比增长,净利润-净利润,净利润-去年同期,净利润-同比增长,净利润-季度环比增长,每股净资产,净资产收益率,所处行业,公告日期
30,603459,红板科技,,1899992600.0,,,,101563800.0,,,,,,元件,2025-10-31
31,603402,陕西旅游,,1095281800.0,927924500.0,18.035659151149,,505278900.0,391738200.0,28.983821337822,,,,旅游及景区,2025-10-31
32,603334,丰倍生物,,1387043700.0,,,,86681200.0,,,,,,化学制品,2025-10-31
33,688795,摩尔线程,,278232300.0,,,,-890039200.0,,,,,,半导体,2025-10-30
34,688727,恒坤新材,,391183800.0,,,,70043900.0,,,,,,半导体,2025-10-30
35,603376,大明电子,,1793491800.0,1462211400.0,22.656122090144,-0.030216949097,192226700.0,132885900.0,44.655452534844,44.3003344969,,,汽车零部件,2025-10-30
36,688802,沐曦股份,,223312900.0,,,,-781579100.0,,,,,,半导体,2025-10-24
37,301449,天溯计量,,577843100.0,524745900.0,10.118649807459,,83306400.0,74613200.0,11.651021535064,,,,专业服务,2025-10-23
38,000028,国药一致,1.91,56466354500.0,56585864500.0,-0.211201156077,-0.08090703174,1065542100.0,1189663600.0,-10.433327538978,-9.2077878683,,5.99,医药商业,2025-10-22
39,688805,健信超导,,286364000.0,,,,34599000.0,,,,,,医疗器械,2025-10-21
40,603175,超颖电子,,3050730800.0,,,15.824434854869,240858800.0,,,-40.6715829129,,,元件,2025-10-21
41,000563,陕国投A,0.1827,2016284200.0,1917451100.0,5.15440002616,-12.351812751872,934382700.0,832175300.0,12.281955496636,-22.096973732,,5.37,多元金融,2025-10-20
42,603092,德力佳,,2440105200.0,,,,381822400.0,,,,,,风电设备,2025-10-17
43,601958,金钼股份,0.68,10097493700.0,8853111600.0,14.055872739704,-5.95833321966,2194894500.0,2336791600.0,-6.072304436562,-21.2575671462,,13.68,小金属,2025-10-17
44,603019,中科曙光,0.528,8041454505.76,7758143949.52,3.651782669714,-27.958719631152,769521744.76,750275354.57,2.565243556618,-50.933815384,,4.05,计算机设备,2025-10-16
45,688807,优迅股份,,302028800.0,,,,62286000.0,,,,,,半导体,2025-10-15
46,688790,昂瑞微,,1682948100.0,,,,-11918900.0,,,,,,半导体,2025-10-15
47,600995,南网储能,0.33,4519028600.0,4066825180.19,11.119322807696,1.35050086258,1045172200.0,818984862.77,27.618011945298,22.8760966086,,4.92,电力,2025-10-15
48,605016,百龙创园,0.57,820387400.0,653792099.94,25.4813877493,3.508630418964,182591600.0,141339479.77,29.186551625299,-4.5287569024,,11.42,化学制品,2025-10-14
49,601139,深圳燃气,0.37,20739470000.0,23193380000.0,-10.580217286139,0.613492193418,1055670000.0,1105420000.0,-4.500551826455,-31.3352839907,,7.07,燃气Ⅱ,2025-10-14
50,301563,云汉芯城,,1847036500.0,,,-4.832269967608,55513100.0,,,-35.965339637,,,其他电子Ⅱ,2025-09-25
51,001386,马可波罗,,5498404200.0,6596948700.0,-16.652312303111,-20.879607538095,1137161200.0,1218271600.0,-6.657825726217,-17.060211824,,,家居用品,2025-09-25
52,301687,新广益,,484253900.0,374236600.0,29.39779273326,28.222281051608,91376900.0,60389700.0,51.31206149393,88.8944885569,,,塑料,2025-09-23
53,603418,友升股份,,2717012500.0,,,10.370377893539,260016900.0,,,28.0542769172,,,汽车零部件,2025-09-22
54,001396,誉帆科技,,478869200.0,,,,71253800.0,,,,,,基础建设,2025-09-22
55,301656,联合动力,,10718120100.0,,,33.715789614416,572299600.0,,,154.7229705296,,,汽车零部件,2025-09-19
56,301638,南网数字,,2107444000.0,,,,-43353100.0,,,,,,IT服务Ⅱ,2025-09-19
57,301668,昊创瑞通,,673264800.0,,,3.842415535489,91240100.0,,,77.6146505985,,,电网设备,2025-09-17
58,301575,艾芬达,,745563100.0,,,6.052320225233,86297600.0,,,81.5499006182,,,家居用品,2025-08-21
59,603370,华新精科,,986514300.0,,,8.785327253834,113546700.0,,,-30.195041473,,,电机Ⅱ,2025-08-15
60,688729,屹唐股份,,3329707900.0,2687684100.0,23.887621316806,15.027688314806,420120100.0,207678100.0,102.293886548461,17.9527381551,,,半导体,2025-03-13
61,688775,影石创新,,3954448100.0,2669079700.0,48.157737665159,4.177718596364,841795100.0,649858700.0,29.535097398865,-4.2179895334,,,消费电子,2025-02-27
62,603049,中策橡胶,,29293309200.0,26779953000.0,9.385215127151,14.285206219825,3214252500.0,2401792200.0,33.827251999569,-39.5374059214,,,汽车零部件,2025-02-07
63,301658,首航新能,,2045698400.0,3021790500.0,-32.30177935896,-23.063723596664,217648500.0,412133900.0,-47.189857471079,6.760700456,,,光伏设备,2025-01-23
64,301629,矽电股份,,363507700.0,354251300.0,2.612947362508,-61.112677097349,64755600.0,61432800.0,5.408836973083,-80.9454374277,,,半导体,2025-01-13
65,001335,信凯科技,,1054258800.0,793162300.0,32.918420353565,11.330779889217,72189600.0,66490500.0,8.57129965935,-6.5315267855,,,化学制品,2025-01-08
66,301665,泰禾股份,,3023021300.0,3022232400.0,0.026103220917,-2.23728946819,166611200.0,295252700.0,-43.569965659925,13.169306817,,,农化制品,2025-01-05
67,603382,海阳科技,,4178040200.0,2839629600.0,47.133281044824,-2.019491725994,121126000.0,62004200.0,95.351282655046,-19.2371959043,,,化学纤维,2024-12-31
68,603248,锡华科技,,702491400.0,731657000.0,-3.986239453733,,104090200.0,146159900.0,-28.783339342734,,,,风电设备,2024-12-31
69,001285,瑞立科密,,1361750800.0,1278313300.0,6.527155744996,-17.391449199665,175056800.0,169857700.0,3.060856234366,-19.36962777,,,汽车零部件,2024-12-31
70,301616,浙江华业,,665389400.0,549081500.0,21.182265292129,-9.581647930304,74280500.0,50711200.0,46.477503983341,-6.6908045452,,,通用设备,2024-12-30
71,001382,新亚电缆,,2051131500.0,2223956400.0,-7.771056123223,45.006301919169,90339900.0,127114800.0,-28.930462857197,34.8096077917,,,电网设备,2024-12-30
72,001221,悍高集团,,2009270400.0,1515249300.0,32.60328844897,19.345227814354,350167900.0,203951400.0,71.691834427221,33.5062413208,,,家居用品,2024-12-30
73,301609,山大电力,,407301500.0,380092800.0,7.158436045092,8.980825965562,83191500.0,76681800.0,8.489237341846,62.7543649924,,,电网设备,2024-12-28
74,301535,浙江华远,,455948000.0,377715200.0,20.712113253584,11.790013799474,61060800.0,58698900.0,4.023755129994,5.9391706733,,,汽车零部件,2024-12-23
75,301501,恒鑫生活,,1158407700.0,1055922000.0,9.705802133112,7.556451954274,162008100.0,159832400.0,1.361238397221,-3.2233154077,,,家居用品,2024-12-16
76,001233,海安集团,,1699761100.0,1653166800.0,2.818487523461,13.843873413262,497126200.0,469915600.0,5.790529192902,14.3482511571,,,汽车零部件,2024-12-11
77,301557,常友科技,,712373400.0,603412400.0,18.057467827973,-4.596546536555,71088000.0,52357800.0,35.773466417611,-29.6602017606,,,风电设备,2024-12-02
78,688757,胜科纳米,,294041300.0,281404000.0,4.490803257949,10.103047998261,54627800.0,67664500.0,-19.266676026572,15.696083957,,,专业服务,2024-11-29
79,688411,海博思创,,5197683600.0,4317122210.46,20.396953030574,-35.415042943173,313421400.0,176710198.13,77.364636176474,-74.5154431398,,,其他电源设备Ⅱ,2024-11-29
80,603202,天有为,,3220823300.0,2429248200.0,32.585188289941,7.04971708403,851113200.0,564412500.0,50.796305893296,-6.0586976703,,,汽车零部件,2024-11-29
81,301479,弘景光电,,789662700.0,591301100.0,33.546631318629,34.252565682339,126186800.0,89961700.0,40.267247061805,53.5682534117,,,光学光电子,2024-11-25
82,603124,江南新材,,6395651600.0,4938310100.0,29.510935329881,-0.552897916419,135493200.0,107053500.0,26.565875940534,-43.1422218437,,,金属新材料,2024-11-22
83,601026,道生天合,,2125502000.0,2445615300.0,-13.08927450691,27.189019934787,97834100.0,104848500.0,-6.690033715313,22.499166977,,,风电设备,2024-11-19
84,603210,泰鸿万立,,1173747300.0,1078730400.0,8.808215657962,17.625312618565,119996800.0,109648000.0,9.438202247191,89.1759309023,,,汽车零部件,2024-11-15
85,301275,汉朔科技,,3157498400.0,2870527300.0,9.997156271602,-8.931578701445,528473900.0,472865500.0,11.759876751423,-30.0031230243,,,其他电子Ⅱ,2024-11-15
86,603271,永杰新材,,5850030200.0,4643730800.0,25.976945089065,2.641112538534,235606600.0,154719800.0,52.279540175207,-25.6970431145,,,工业金属,2024-11-08
87,301173,毓恬冠佳,,1580173700.0,1655706200.0,-4.561950664919,-10.872681580959,115475000.0,89515000.0,29.000726135285,25.3360226246,,,汽车零部件,2024-11-04
88,001356,富岭股份,,1706459700.0,1336176824.7,27.712116274965,7.657332624957,164045700.0,163287646.97,0.464243954804,-3.0274918311,,,家居用品,2024-11-04
89,600653,申华控股,-0.0289,3106764331.57,3814765497.52,-18.559493798774,-24.49227933253,-56238318.79,-69810106.73,19.441007292097,-47.9479070581,,-7.444,汽车服务,2024-10-29
90,301581,黄山谷捷,,482017200.0,559186522.92,-13.80028304635,46.177977857136,90394300.0,109310600.0,-17.305092095369,-13.5565057763,,,汽车零部件,2024-10-28
91,002692,远程股份,0.0715,3178631400.0,2269064800.0,40.085527746938,16.364390157235,51382000.0,32004700.0,60.545169928167,-66.6982576679,1.61,4.51,电网设备,2024-10-25
92,301382,蜂助手,0.42,1095117995.82,806715042.48,35.750288286852,-7.317420291227,91668317.96,89929317.3,1.93374164534,-50.2349383964,7.7796,5.36,通信服务,2024-10-24
93,601878,浙商证券,0.33,11896361363.3,12621928105.24,-5.748462009055,-5.382551785639,1264933805.07,1330379184.93,-4.919302752278,42.635684168,7.28,4.59,证券Ⅱ,2024-10-23
94,600853,龙建股份,0.23,11168901393.94,10692666972.94,4.453841330748,100.298700432705,234239303.42,170938549.6,37.031292220582,163.6208051707,3.47,7.89,基础建设,2024-10-22
95,000928,中钢国际,0.4439,12602258500.0,17159184700.0,-26.556775742381,-15.417793679537,636771900.0,491176600.0,29.64214907632,5.9558387907,5.72,7.86,专业工程,2024-10-17
96,601888,中国中免,1.895,43020585400.0,50837011100.0,-15.375462740373,-5.636958631991,3920477900.0,5206229300.0,-24.696403594824,-34.7035746413,26.2138,7.23,旅游零售Ⅱ,2024-10-16
97,600161,天坛生物,0.53,4073361800.0,4022002500.0,1.276958430533,-23.924121098268,1051719500.0,887400400.0,18.516906235336,-20.4639594371,5.38,10.27,生物制品,2024-10-12
98,600131,国网信通,0.25,3747080000.0,3939163800.0,-4.876258255623,-97.973641338986,298110800.0,342445700.0,-12.946548898117,-100.2340575111,5.31,4.66,IT服务Ⅱ,2024-10-12
99,605128,上海沿浦,0.9,1499086315.96,1019658869.75,47.018415710692,22.371694306517,108363483.77,63623505.17,70.319889607553,55.5589076529,10.61,8.6,汽车零部件,2024-10-11
100,600025,华能水电,,19417632100.0,18138275900.0,7.053350643983,1.025163301291,7225690500.0,6703849900.0,7.784192781524,-1.5342679149,4.11,,电力,2024-10-11
101,600674,川投能源,0.9133,1086553082.31,1020393773.49,6.483703697419,39.765990578211,4421925308.59,3841676555.79,15.104050129506,105.9460148174,8.63,10.89,电力,2024-10-10
102,301339,通行宝,0.4106,533774300.0,451991500.0,18.093880084028,17.222692088729,167112200.0,155328300.0,7.586447543687,-0.6421212506,6.4325,6.32,计算机设备,2024-10-10
103,002980,华盛昌,0.98,560818902.54,490674685.3,14.295462827293,26.171155368888,110393973.15,91030035.1,21.272031839522,25.698697302,7.88,10.26,电网设备,2024-10-10
104,300962,中金辐照,0.3632,271524383.77,258728525.64,4.945669635131,-2.566749243082,95891712.03,96507053.17,-0.637612609429,-10.4366856452,3.5435,10.3,专业服务,2024-10-08
