序号,股票代码,股票简称,每股收益,营业收入-营业收入,营业收入-去年同期,营业收入-同比增长,营业收入-季度环比增长,净利润-净利润,净利润-去年同期,净利润-同比增长,净利润-季度环比增长,每股净资产,净资产收益率,所处行业,公告日期
256,688552,航天南湖,-0.23,217816300.0,725686800.0,-69.98480611746,546.428346737782,-78234400.0,102455500.0,-176.359395054438,-1.5163381138,7.58,-2.99,军工电子Ⅱ,2026-02-28
257,688543,国科军工,0.95,1204437700.0,1040254200.0,15.783017266357,56.154196048229,198727100.0,140687900.0,41.253867603397,-28.8995838341,12.97,8.89,地面兵装Ⅱ,2026-02-28
258,688535,华海诚科,0.5,331634900.0,282902200.0,17.225988345089,9.082218889085,40063100.0,31638600.0,26.627284393115,-48.6505246484,12.88,3.89,半导体,2026-02-28
259,688530,欧莱新材,0.2,436756400.0,476255600.0,-8.293697753895,70.322529992978,28169300.0,49343300.0,-42.911600967102,420.3954841716,5.35,3.95,半导体,2026-02-28
260,688529,豪森智能,-0.53,1808667429.64,2006184243.15,-9.845397509447,-64.975524066621,-87919841.95,86655979.36,-201.458482841385,-3941.2880691741,12.06,-4.24,专用设备,2026-02-28
261,688526,科前生物,0.82,941923862.86,1064074588.89,-11.479526652114,4.309877871779,382350180.06,395934947.68,-3.431060506177,12.7387831908,8.49,9.89,动物保健Ⅱ,2026-02-28
262,688525,佰维存储,0.37,6695185100.0,3590752200.0,86.456339148104,5.401380535537,161233400.0,-624358900.0,125.823833054994,-21.0674445453,5.59,7.37,半导体,2026-02-28
263,688522,纳睿雷达,0.25,345275600.0,212493000.0,62.487987839599,229.620133681532,76612900.0,63302000.0,21.027613661496,151.5176789838,10.32,3.46,军工电子Ⅱ,2026-02-28
264,688520,神州细胞,0.24,2512708100.0,1887349300.0,33.134237525613,-8.948860460993,111951100.0,-396018300.0,128.269173419511,-256.7240420141,0.32,,生物制品,2026-02-28
265,688518,联赢激光,0.49,3149554300.0,3512257600.0,-10.326785256298,27.668299543819,165532500.0,286286700.0,-42.179465549744,62.4495071325,9.22,5.38,自动化设备,2026-02-28
266,688515,裕太微,-2.53,396226500.0,273530100.0,44.856635522014,16.841865575373,-201678400.0,-150103300.0,-34.359737594044,-95.88613344,20.11,-11.79,半导体,2026-02-28
267,688513,苑东生物,1.36,1349755300.0,1117120700.0,20.82448208148,-16.361090926213,238234200.0,226574400.0,5.146124187022,-69.9273675589,15.28,9.14,化学制药,2026-02-28
268,688512,慧智微,-0.96,523986900.0,552024400.0,-5.079032738408,7.770043684972,-438417000.0,-408506500.0,-7.321915318361,-21.8651868102,3.92,-22.05,半导体,2026-02-28
269,688510,航亚科技,0.49,703237500.0,543505400.0,29.38923881897,1.503080754866,126525300.0,90201300.0,40.269929590815,32.2530300552,4.42,11.64,航空装备Ⅱ,2026-02-28
270,688509,正元地信,-0.2253,661073200.0,892978000.0,-25.96982232485,156.166087354371,-173499000.0,-33415300.0,-419.220237436144,-403.1266066718,1.7,-12.47,IT服务Ⅱ,2026-02-28
271,688508,芯朋微,0.87,964595737.94,780377821.41,23.606247060834,1.345971734973,111330093.45,59478039.82,87.178484339634,2.3296386471,18.98,4.52,半导体,2026-02-28
272,688506,百利天恒,9.25,5822717800.0,561870700.0,936.309207794605,45.819534902431,3707504600.0,-780498900.0,575.017274207561,40.4526966907,9.69,184.86,生物制品,2026-02-28
273,688505,复旦张江,0.04,709404966.0,850733212.0,-16.612522469618,14.092551527255,39733896.0,108627368.0,-63.421836751122,-392.1733683264,2.22,1.7,化学制药,2026-02-28
274,688503,聚和材料,1.77,12487581880.33,10290365714.83,21.352167905301,-13.065728500905,418009685.39,442083189.33,-5.44546920603,-102.5218009932,19.19,8.86,光伏设备,2026-02-28
275,688502,茂莱光学,0.6745,502828600.0,458028000.0,9.781192416184,-5.022434725401,35521000.0,46723800.0,-23.97664573515,23.670405443,22.25,3.02,光学光电子,2026-02-28
276,688500,慧辰股份,-0.73,444039500.0,539430600.0,-17.683664960794,82.984091645667,-53397200.0,-169788000.0,68.550663179966,131.031703653,9.98,-6.95,IT服务Ⅱ,2026-02-28
277,688499,利元亨,-8.12,2482135900.0,4994380200.0,-50.301422787156,-66.01710428442,-1044132400.0,-188015300.0,-455.344378888314,-51.0432631126,13.45,-51.89,电池,2026-02-28
278,688498,源杰科技,-0.07,252172700.0,144403600.0,74.630480126534,27.535740805821,-6133900.0,19479800.0,-131.488516309202,50.5923388065,24.25,-0.29,半导体,2026-02-28
279,688496,*ST清越,-0.15,753380800.0,661075500.0,13.962898337633,-19.320708480267,-69494900.0,-117933400.0,41.072758014269,-106.4441995941,2.29,-6.47,光学光电子,2026-02-28
280,688489,三未信安,0.3741,473207300.0,358600000.0,31.959648633575,156.106474353405,42119900.0,67279000.0,-37.395175314734,6077.3620242012,16.13,2.2019,计算机设备,2026-02-28
281,688485,九州一轨,0.08,359073200.0,274739000.0,30.696115222084,136.54587650856,11152000.0,1277200.0,773.160037582211,514.3895307375,8.88,0.86,轨交设备Ⅱ,2026-02-28
282,688484,南芯科技,0.72,2567209900.0,1780402300.0,44.192686113695,2.944081718591,306901200.0,261357500.0,17.425824780234,-47.2952679327,9.23,8.01,半导体,2026-02-28
283,688472,阿特斯,0.61,46165009326.63,51309560777.53,-10.026496763841,-1.910838641693,2247350176.49,2903374460.39,-22.595235056655,-59.1331826347,6.3,10.15,光伏设备,2026-02-28
284,688468,科美诊断,0.32,436289800.0,445340800.0,-2.032376103874,-21.740568589957,127074700.0,147373500.0,-13.773711013174,-57.9715006593,3.53,9.18,医疗器械,2026-02-28
285,688458,美芯晟,-0.61,404167900.0,472306000.0,-14.426685242195,23.641236267711,-66567100.0,30153500.0,-320.760774039498,-111.4647217595,17.55,-3.36,半导体,2026-02-28
286,688450,光格科技,-1.02,182472900.0,304433000.0,-40.061392818781,149.435991641962,-67566500.0,46951900.0,-243.905784430449,-177.9044020606,15.39,-6.4,电网设备,2026-02-28
287,688435,英方软件,-0.34,190486100.0,243109700.0,-21.646030577965,107.458084685232,-28585000.0,44464600.0,-164.287095802054,129.8168284085,13.34,-2.51,软件开发,2026-02-28
288,688433,华曙高科,0.1625,491966800.0,606039800.0,-18.822691182988,24.75627043667,67206900.0,131161100.0,-48.760036321745,114.7916422397,4.69,3.47,通用设备,2026-02-28
289,688429,时创能源,-1.63,710705200.0,1730590300.0,-58.932787269176,34.571979058695,-648953400.0,176900100.0,-466.847390137145,64.30639128,4.2,-32.63,光伏设备,2026-02-28
290,688426,康为世纪,-1.41,125875300.0,171341300.0,-26.535342033707,-11.386022160033,-157209200.0,-84409500.0,-86.24586095167,-35.0112655885,13.03,-10.05,医疗器械,2026-02-28
291,688419,耐科装备,0.56,268185600.0,197955300.0,35.477857880037,-20.65962701896,64015900.0,52428300.0,22.101803796804,-74.564674805,8.82,6.48,半导体,2026-02-28
292,688418,震有科技,0.1425,951658156.92,884409631.39,7.603775800622,86.599644491412,27437030.62,-86558781.99,131.697570124277,22.0064241292,4.68,3.26,通信设备,2026-02-28
293,688416,恒烁股份,-1.95,372290141.86,305838597.59,21.727651380054,25.953653676905,-160998939.75,-172639293.63,6.742586600793,-86.7692701749,16.58,-11.08,半导体,2026-02-28
294,688411,海博思创,4.86,8269704300.0,6981909800.0,18.444731268227,103.347135465512,647838100.0,578117500.0,12.059935912682,959.8928037932,23.57,23.38,其他电源设备Ⅱ,2026-02-28
295,688410,山外山,0.2217,567274500.0,690112400.0,-17.799694658435,6.307778475401,70886300.0,194498900.0,-63.554395423316,-44.7484365126,5.28,4.03,医疗器械,2026-02-28
296,688409,富创精密,0.79,3039567900.0,2065755900.0,47.140710090674,-10.378610107582,202649800.0,168687900.0,20.132979306755,-80.9846147626,14.9,4.46,半导体,2026-02-28
297,688403,汇成股份,0.19,1501019700.0,1238293000.0,21.216844478649,8.709625627752,159764200.0,195985000.0,-18.481414393959,43.1405894211,3.88,5.12,半导体,2026-02-28
298,688401,路维光电,0.99,875548700.0,672394400.0,30.213562159352,31.975311366835,190862200.0,148801000.0,28.266745519183,80.6625996308,7.24,13.6,半导体,2026-02-28
299,688400,凌云光,0.23,2233776300.0,2640930800.0,-15.417083249588,31.022628389527,107065000.0,163934900.0,-34.690538744343,-119.9091396369,8.43,2.7,专用设备,2026-02-28
300,688399,硕世生物,-0.02,349608900.0,403179300.0,-13.286991668471,-10.060589519335,-2001700.0,-373811400.0,99.464516063448,-1269.6255417936,38.76,-0.06,医疗器械,2026-02-28
301,688398,赛特新材,0.46,933535638.13,839805096.65,11.160987454576,22.791868553492,77163524.57,106097013.89,-27.270785726352,9.4615721409,6.78,6.75,化学制品,2026-02-28
302,688396,华润微,0.5765,10118525800.0,9900603900.0,2.201097046211,-2.378037444551,762459900.0,1479265700.0,-48.456866132974,20.177144584,16.85,3.4673,半导体,2026-02-28
303,688395,正弦电气,0.44,366798700.0,373227300.0,-1.722435631048,-2.436675586679,37832400.0,51124000.0,-25.998748141773,-1.160948461,8.78,5.11,自动化设备,2026-02-28
304,688393,安必平,0.23,470790100.0,497290500.0,-5.32895762135,-5.214006210675,21291300.0,40057200.0,-46.84775770648,-162.8536796927,13.42,1.68,医疗器械,2026-02-28
305,688392,骄成超声,0.76,584554300.0,525188800.0,11.303649278126,7.191577556405,85869500.0,66544400.0,29.040911030831,330.4800070782,14.73,5.06,电池,2026-02-28
306,688391,钜泉科技,0.8,591868200.0,603045600.0,-1.853491676251,0.266882521139,93593600.0,131434900.0,-28.790907133494,44.8318395644,16.3,4.85,半导体,2026-02-28
307,688390,固德威,-0.26,6737855272.32,7352680892.17,-8.361924430921,-0.068814013064,-61810412.84,852097089.84,-107.253916669473,-316.9232426724,11.34,-2.16,光伏设备,2026-02-28
308,688389,普门科技,0.81,1148037800.0,1145718800.0,0.202405686282,9.138252783308,345391500.0,328579900.0,5.116441997822,2.8525964976,4.79,18.2,医疗器械,2026-02-28
309,688386,泛亚微透,1.42,514775993.36,410548188.44,25.387471642743,28.620559017421,99157042.08,86536214.87,14.58444563234,35.8977337581,10.37,13.9,塑料,2026-02-28
310,688383,新益昌,0.4,933870400.0,1040169500.0,-10.219401741735,-21.470809769725,40458000.0,60303800.0,-32.909700549551,-1013.0942713796,13.71,2.91,专用设备,2026-02-28
311,688381,帝奥微,-0.19,526245400.0,381403300.0,37.976100364103,-19.344224782481,-47068200.0,15393800.0,-405.760760825787,-675.3946402072,11.1081,-1.64,半导体,2026-02-28
312,688379,华光新材,0.94,1917828167.32,1415164057.67,35.519847110703,8.545879291814,80617367.05,41602849.84,93.778472773008,-94.098493741,11.06,8.41,通用设备,2026-02-28
313,688377,迪威尔,0.44,1123895600.0,1210066900.0,-7.121201315398,42.185713330499,85602700.0,142432600.0,-39.899503344038,162.278092649,9.21,4.85,专用设备,2026-02-28
314,688376,美埃科技,1.43,1722863000.0,1505309100.0,14.452440365902,16.949017385226,191988400.0,173232700.0,10.826881991679,-21.9991590946,13.34,11.22,环保设备Ⅱ,2026-02-28
315,688372,伟测科技,0.87,1076869900.0,736524800.0,46.209591313151,8.373808150765,128228800.0,117996300.0,8.671882084438,29.4164394343,17.7,5.06,半导体,2026-02-28
316,688371,菲沃泰,0.13,479460200.0,308906000.0,55.212329964455,0.711450590824,45106600.0,-41552400.0,208.553537220473,52.7484795494,5.67,2.31,电子化学品Ⅱ,2026-02-28
317,688369,致远互联,-2.05,846525778.96,1044650186.05,-18.965622151387,6.945652917102,-235587344.3,-50018117.03,-371.004024719081,-207.9164101057,9.1,-19.33,软件开发,2026-02-28
318,688368,晶丰明源,-0.38,1503617700.0,1303235100.0,15.375782926657,17.630292411088,-33051300.0,-91260000.0,63.783366206443,189.3092128785,14.33,-2.33,半导体,2026-02-28
319,688367,工大高科,0.3,296572915.95,230144882.78,28.863571663029,-3.891477489837,26273621.05,20041157.15,31.09832358158,3.5060582763,6.78,4.51,轨交设备Ⅱ,2026-02-28
320,688366,昊海生科,1.8,2697657900.0,2654039100.0,1.643487467837,-7.088780918751,420446900.0,416121300.0,1.039504586764,-24.6649978103,23.91,7.42,医疗器械,2026-02-28
321,688363,华熙生物,0.36,5370770254.64,6075923853.74,-11.605701718364,40.603659141064,174267399.74,592555911.37,-70.590555862131,-1026.8138540741,14.23,2.55,医疗美容,2026-02-28
322,688361,中科飞测,-0.04,1380378800.0,890900100.0,54.942041200804,62.919589847244,-11525100.0,140344600.0,-108.212001031746,150.2310087119,7.62,-0.48,半导体,2026-02-28
323,688360,德马科技,0.35,1457416300.0,1384245500.0,5.285969865894,-19.939619477128,92519200.0,87585200.0,5.633371848212,-176.0197978225,7.35,6.84,通用设备,2026-02-28
324,688359,三孚新科,-0.14,621251716.43,497407408.74,24.897962015426,43.054120631801,-12581745.66,-36793419.13,65.804358612214,139.451277545,5.43,-2.56,电子化学品Ⅱ,2026-02-28
325,688358,祥生医疗,1.26,468697200.0,483841100.0,-3.129932533636,-7.170824050204,140505100.0,146480700.0,-4.079445278456,146.6848798328,12.67,10.13,医疗器械,2026-02-28
326,688356,键凯科技,0.49,227096825.17,292118400.9,-22.258637432518,-27.598322772533,29837797.0,115744579.8,-74.22099846787,-159.7998973487,20.89,2.35,化学制药,2026-02-28
327,688353,华盛锂电,-1.1,504899400.0,525031400.0,-3.834437330796,34.706410237882,-174674800.0,-23911800.0,-630.496240349953,27.3691235117,22.04,-4.82,电池,2026-02-28
328,688350,富淼科技,-0.04,1565594600.0,1640089600.0,-4.542129893391,-3.472614359436,-4654500.0,27207600.0,-117.10735235743,-1295.3492655332,11.52,-0.32,化学制品,2026-02-28
329,688349,三一重能,1.5073,17791660000.0,14938880000.0,19.096344572016,130.322913481914,1811983000.0,2006537000.0,-9.696008595904,348.55858007,11.19,13.83,风电设备,2026-02-28
330,688348,昱能科技,0.9,1770955400.0,1420140000.0,24.702874364499,-62.530327759914,140044200.0,220223000.0,-36.408004613505,-115.2711945342,23.15,3.86,光伏设备,2026-02-28
331,688345,博力威,-0.97,1843992500.0,2234529400.0,-17.477366822741,27.26850624492,-96607800.0,-33780200.0,-185.989425758284,-40918.6661871475,10.48,-8.76,电池,2026-02-28
332,688343,云天励飞,-1.63,917371900.0,506008600.0,81.295713155863,124.483034749923,-579047000.0,-383117200.0,-51.140956344429,-33.0525658444,11.09,-13.93,IT服务Ⅱ,2026-02-28
333,688339,亿华通,-1.97,366671400.0,800701900.0,-54.206253288521,-69.241850731045,-456432900.0,-243203700.0,-87.675146389631,-69.964579436,11.06,-16.19,电池,2026-02-28
334,688335,复洁科技,-0.35,186896100.0,576082300.0,-67.557395879026,-26.216382607327,-50381700.0,100040700.0,-150.361202990383,-2222.7002905636,7.99,-4.2,环境治理,2026-02-28
335,688333,铂力特,0.3848,1325570700.0,1232387100.0,7.561228123858,138.53970619683,104435100.0,141593600.0,-26.24306465829,353.2295432072,17.82,2.18,通用设备,2026-02-28
336,688332,中科蓝讯,2.5,1819034000.0,1446887400.0,25.720494905132,24.947641031946,300097900.0,251693200.0,19.231628029681,29.5691831464,33.17,7.76,半导体,2026-02-28
337,688331,荣昌生物,-2.73,1716861700.0,1082953400.0,58.535141031923,8.749387338358,-1468360800.0,-1511229200.0,2.836657735306,-36.4190223613,3.69,-54.07,生物制品,2026-02-28
338,688330,宏力达,1.6006,978709700.0,985455200.0,-0.684506002911,18.562519101153,222735500.0,194601200.0,14.4574134178,40.4670543963,27.22,6.02,电网设备,2026-02-28
339,688329,艾隆科技,-0.29,325288400.0,363551500.0,-10.524808727237,25.071361841329,-21703400.0,29522000.0,-173.516021949732,168.4025046243,9.75,-2.79,自动化设备,2026-02-28
340,688328,深科达,-1.12,509085300.0,558316000.0,-8.817712549882,-36.088133605895,-105700900.0,-115680300.0,8.626706535166,-592.2400903035,8.58,-11.61,专用设备,2026-02-28
341,688327,云从科技,-0.67,397684607.77,628122118.15,-36.686737136197,61.499894620939,-695687560.64,-643457156.38,-8.117153370994,-22.8311131612,1.08,-51.37,IT服务Ⅱ,2026-02-28
342,688325,赛微微电,0.9633,393016378.03,249311698.09,57.640568429374,-2.188816527956,78839779.71,59773733.94,31.897029871245,-36.9481728643,20.81,4.69,半导体,2026-02-28
343,688323,瑞华泰,-0.32,339054400.0,275928100.0,22.877807660764,-6.766974937803,-57274900.0,-19603000.0,-192.174157016783,31.3792290878,5.24,-5.9,塑料,2026-02-28
344,688322,奥比中光,-0.16,564459000.0,360005900.0,56.791597026604,55.286340581259,-62906900.0,-275884800.0,77.198127624284,62.4947738691,7.17,-2.14,光学光电子,2026-02-28
345,688319,欧林生物,0.0512,588858464.45,496118667.03,18.693067522572,26.091250749545,20757584.86,17555561.77,18.239365575141,-47.669198552,2.28,2.24,生物制品,2026-02-28
346,688317,之江生物,-0.67,178651900.0,274333300.0,-34.877792816257,-4.447879179051,-127462100.0,-136857100.0,6.864824696709,-193.3585208757,18.93,-3.42,医疗器械,2026-02-28
347,688316,青云科技,-2.0,272066179.38,335693624.77,-18.954022565545,-15.901027533208,-95757720.58,-170072432.98,43.695918908116,-31.3665252146,1.82,-71.89,IT服务Ⅱ,2026-02-28
348,688314,康拓医疗,1.09,321945200.0,275025900.0,17.059956898605,-5.705016861464,88399100.0,75511000.0,17.067844420018,-58.1466732899,7.82,14.37,医疗器械,2026-02-28
349,688313,仕佳光子,0.1436,1074527600.0,754594800.0,42.397959805713,23.116671971841,64933300.0,-47546700.0,236.56741687646,18.4371591498,2.65,5.59,通信设备,2026-02-28
350,688311,盟升电子,-1.7,139362833.09,331333680.95,-57.938826897882,644.703035819485,-271646572.7,-56310820.45,-382.405638080168,-70.3299434108,9.66,-17.02,军工电子Ⅱ,2026-02-28
351,688308,欧科亿,0.36,1127186200.0,1026460600.0,9.812904655084,-26.434357224896,57302400.0,166003600.0,-65.481230527531,-209.3877121115,16.18,2.24,通用设备,2026-02-28
352,688306,均普智能,0.0067,2661715100.0,2095787600.0,27.003094206684,140.63944325942,8197700.0,-206108500.0,103.977371141899,410.0730343059,1.43,0.46,自动化设备,2026-02-28
353,688302,海创药业,-2.01,366800.0,0.0,,,-199495700.0,-294158400.0,32.180859020174,15.3470254471,12.04,-15.59,化学制药,2026-02-28
354,688298,东方生物,-2.69,827916200.0,820157300.0,0.946025841628,-28.856499416928,-529022800.0,-397583600.0,-33.059512515104,-141.4016444614,32.96,-7.54,医疗器械,2026-02-28
355,688295,中复神鹰,-0.14,1557310600.0,2259130300.0,-31.06592390886,13.504421805805,-124383900.0,317981300.0,-139.11673422305,-248.3557942829,5.14,-2.63,化学纤维,2026-02-28
356,688293,奥浦迈,0.19,297242180.57,243124039.96,22.25947735111,12.646782684015,21052275.76,54038487.99,-61.042071044076,-299.650800631,18.27,0.99,生物制品,2026-02-28
357,688290,景业智能,0.37,275725673.21,255442358.56,7.940466398894,131.643765196133,37600037.13,34686780.54,8.398751756856,663.6328197756,12.56,3.0,自动化设备,2026-02-28
358,688289,圣湘生物,0.47,1458061600.0,1007118900.0,44.775517567985,34.806667474734,275596100.0,363721100.0,-24.228729100401,107.0418525918,12.44,3.7,医疗器械,2026-02-28
359,688288,鸿泉技术,-0.03,523203700.0,409348100.0,27.813882609935,31.545016943458,-2944100.0,-71600200.0,95.888139977263,330.1213876848,7.22,-0.4,计算机设备,2026-02-28
360,688286,敏芯股份,-0.63,505740809.6,372662562.13,35.710119822441,29.071209242985,-35235650.31,-101846686.52,65.40324333175,199.3949849287,18.35,-3.37,半导体,2026-02-28
361,688282,理工导航,-0.05,170876600.0,21750400.0,685.625091952332,117.138529579362,-4531900.0,-22549400.0,79.902347734308,1249.7273271949,14.54,-0.34,航天装备Ⅱ,2026-02-28
362,688279,峰岹科技,2.41,600324700.0,411359200.0,45.936860048347,11.291915779287,222362300.0,174846800.0,27.175504498796,-37.6127578896,27.64,9.02,半导体,2026-02-28
363,688277,天智航,-0.27,178842600.0,210035900.0,-14.851413496455,156.517334434471,-121129700.0,-156386700.0,22.544756043832,-51.4332215033,2.82,-9.7,医疗器械,2026-02-28
364,688275,万润新能,-7.0,7522592500.0,12174195100.0,-38.208707530899,40.211634437198,-870370900.0,-1503629800.0,42.115346476905,-40.9634780563,45.6,-14.28,电池,2026-02-28
365,688268,华特气体,1.54,1395008100.0,1500266000.0,-7.01594917168,-1.173534192329,184780300.0,171115300.0,7.985843463442,42.666698408,16.2,9.76,电子化学品Ⅱ,2026-02-28
366,688266,泽璟制药,-0.52,532954400.0,386438800.0,37.914308811641,3.776830961558,-137830800.0,-278582700.0,50.524278786874,-27.2927865138,4.74,-9.42,化学制药,2026-02-28
367,688265,南模生物,0.08,381239500.0,366548800.0,4.007842884767,32.266699348063,6495500.0,-20582600.0,131.558209361305,458.4209173143,22.26,0.38,医疗服务,2026-02-28
368,688261,东微半导,0.33,1003220000.0,972850300.0,3.121723866457,23.64834882298,40235100.0,140025000.0,-71.265773968934,-29.9311784661,23.67,1.4,半导体,2026-02-28
369,688260,昀冢科技,-1.03,560768400.0,524895500.0,6.834293683219,27.54159059001,-123949300.0,-126138900.0,1.735864194154,15.2138741126,1.86,-44.2,消费电子,2026-02-28
370,688258,卓易信息,0.27,323392632.95,320223800.0,0.989568217603,-7.650113241511,32841483.65,56160500.0,-41.522095333909,1487.0292702865,6.98,3.25,IT服务Ⅱ,2026-02-28
371,688257,新锐股份,0.7232,1861833100.0,1549332500.0,20.170015151686,8.185132203559,180733800.0,162989100.0,10.887047047931,24.7827734466,8.71,8.4,通用设备,2026-02-28
372,688256,寒武纪,-1.09,1174464377.35,709386584.26,65.560556600482,720.597041511853,-452338791.01,-848440140.99,46.685833312626,240.0092115905,12.99,-8.18,半导体,2026-02-28
373,688252,天德钰,0.68,2101972700.0,1208884833.44,73.877001502172,-3.574631115473,274880800.0,112835159.59,143.612718764977,-8.9209898439,5.33,13.43,半导体,2026-02-28
374,688251,井松智能,0.43,836027985.42,664826173.53,25.751364598204,40.946122004618,42912339.81,42287315.05,1.478043141923,35.4349102989,9.68,5.25,IT服务Ⅱ,2026-02-28
375,688249,晶合集成,0.27,9249252300.0,7243541400.0,27.68964501259,4.077192832549,532840600.0,211629100.0,151.780402600588,176.1882812021,10.74,2.52,半导体,2026-02-28
376,688247,宣泰医药,0.28,511619300.0,299871300.0,70.612959626346,3.040867287196,127700600.0,61074100.0,109.091251447013,-8.5685721514,2.81,10.37,化学制药,2026-02-28
377,688246,嘉和美康,-1.86,591944300.0,695175300.0,-14.849635768129,-33.706151073911,-256117400.0,42497400.0,-702.666045452192,-1458.3764547675,11.3,-15.16,软件开发,2026-02-28
378,688244,永信至诚,0.05,356326300.0,395865500.0,-9.988038866736,151.971176213577,8482200.0,31105400.0,-72.730779864589,405.4781808796,10.04,0.82,软件开发,2026-02-28
379,688239,航宇科技,1.0,1805372000.0,2103848200.0,-14.187154757648,-4.630097999051,188609100.0,185582400.0,1.630919742389,-6.3859369024,9.6,10.82,航空装备Ⅱ,2026-02-28
380,688237,超卓航科,0.15,403580300.0,270164300.0,49.38328269131,54.44557640929,12986000.0,-35001600.0,137.101161089779,-250.736187132,13.66,1.05,航空装备Ⅱ,2026-02-28
381,688236,春立医疗,0.33,805857022.19,1208523845.88,-33.318897683545,132.201470089086,124988009.59,277824014.12,-55.01180487011,457.1349581037,7.35,4.37,医疗器械,2026-02-28
382,688234,天岳先进,0.42,1768141000.0,1250695700.0,41.372597667042,31.961279281552,179025100.0,-45720500.0,491.564177994554,-12.5187580177,12.42,3.37,半导体,2026-02-28
383,688232,新点软件,0.63,2146288000.0,2441191900.0,-12.08032436942,87.500410760984,204269400.0,194761500.0,4.881816991551,2131.4126497659,17.18,3.67,软件开发,2026-02-28
384,688231,隆达股份,0.27,1391473375.7,1207662355.6,15.220398255163,4.494149333932,66114023.48,55379296.23,19.3840080694,-54.420106294,10.95,2.41,金属新材料,2026-02-28
385,688229,博睿数据,-2.66,140556055.36,120730680.7,16.42115702906,-7.683022741802,-115174522.72,-106627574.74,-8.015701380099,-272.005313817,9.69,-23.95,IT服务Ⅱ,2026-02-28
386,688228,开普云,0.31,617602564.09,693811245.43,-10.984065456127,422.852299038011,20586786.42,41153782.74,-49.975955916222,12035.2349968659,19.28,1.62,IT服务Ⅱ,2026-02-28
387,688227,品高股份,-0.57,520007800.0,546264300.0,-4.806556093818,640.530335920788,-64055200.0,-10680400.0,-499.745327890341,19.5298503529,11.74,-4.69,IT服务Ⅱ,2026-02-28
388,688225,亚信安全,0.0248,3595082300.0,1608088400.0,123.562479525379,455.470577901181,9590600.0,-291075800.0,103.294880577499,1442.649461131,5.57,0.45,软件开发,2026-02-28
389,688223,晶科能源,0.01,92471327200.0,118681778500.0,-22.084646549175,-15.570713537885,98927600.0,7440477200.0,-98.670413236398,-7603.1046465276,3.24,0.3,光伏设备,2026-02-28
390,688222,成都先导,0.13,426986900.0,371324900.0,14.990107046417,24.3044424348,51357100.0,40718500.0,26.127190343456,6.5970190501,3.48,3.74,医疗服务,2026-02-28
391,688220,翱捷科技,-1.7,3385742818.95,2599916149.57,30.225077432208,-4.335916577662,-693013679.18,-505821343.77,-37.007599168278,-89.8627027454,13.58,-11.56,半导体,2026-02-28
392,688219,会通股份,0.43,6087725669.58,5348842872.96,13.813881135961,15.255051548337,194054632.9,146968364.69,32.038369828309,-27.2052265306,4.66,9.56,塑料,2026-02-28
393,688218,江苏北人,0.38,699216700.0,853885500.0,-18.113529272953,502.936388005784,45198400.0,81805900.0,-44.749217354739,465.4463522967,7.97,4.81,自动化设备,2026-02-28
394,688217,睿昂基因,-0.28,242306170.99,258211314.47,-6.159739170472,-3.944518368675,-15764502.19,7930692.32,-298.778385970722,-515.0278452529,16.28,-1.71,医疗器械,2026-02-28
395,688216,气派科技,-0.96,666562484.81,554296295.91,20.253822680826,-6.162848591278,-102113713.12,-130966944.18,22.030926384252,-102.9484148304,6.1,-14.59,半导体,2026-02-28
396,688215,瑞晟智能,0.26,387553435.41,372162737.46,4.135475264139,115.810308664195,16000686.66,11279952.39,41.850657757962,453.3152694905,7.43,3.48,自动化设备,2026-02-28
397,688211,中科微至,-0.67,2474450500.0,1957397000.0,26.415361830022,47.228675294005,-84750800.0,20852700.0,-506.42602636589,-343.7467972764,26.93,-2.36,专用设备,2026-02-28
398,688210,统联精密,0.47,814095190.04,561718790.19,44.929314143939,-1.957297073671,74633058.79,58771613.84,26.988275314646,112.6324113001,7.97,6.05,消费电子,2026-02-28
399,688207,格灵深瞳,-0.84,117239400.0,262285800.0,-55.300896960491,504.790159599066,-211596800.0,-90333200.0,-134.240345742208,-23.912875605,7.96,-9.73,IT服务Ⅱ,2026-02-28
400,688206,概伦电子,-0.22,419080200.0,328896200.0,27.420201267148,68.406417603372,-95970800.0,-56315600.0,-70.416012614622,-138.3529787335,4.5,-4.78,软件开发,2026-02-28
401,688205,德科立,0.64,841304700.0,818505500.0,2.785466927223,25.61399728599,100455110.0,92104500.0,9.066451693457,9.416726238,18.55,4.55,通信设备,2026-02-28
402,688203,海正生材,0.18,845191400.0,753317000.0,12.195981240301,-18.565983326646,35504600.0,43549000.0,-18.472065948702,-75.4481302716,7.36,2.38,塑料,2026-02-28
403,688202,美迪西,-2.47,1037745700.0,1365630900.0,-24.009796497721,-15.798585985652,-330845800.0,-33210600.0,-896.205428387322,-245.9173720621,16.06,-14.24,医疗服务,2026-02-28
404,688199,久日新材,-0.33,1488443415.32,1234985577.5,20.523141519845,2.372407812024,-53760758.04,-96137693.35,44.079417586734,-163.4254963184,15.86,-2.08,化学制品,2026-02-28
405,688198,佰仁医疗,1.21,501879100.0,370638300.0,35.409400485595,106.172404951119,162539400.0,115206600.0,41.085146163501,341.8478571972,8.56,13.77,医疗器械,2026-02-28
