序号,股票代码,股票简称,每股收益,营业收入-营业收入,营业收入-去年同期,营业收入-同比增长,营业收入-季度环比增长,净利润-净利润,净利润-去年同期,净利润-同比增长,净利润-季度环比增长,每股净资产,净资产收益率,所处行业,公告日期
36,601963,重庆银行,0.92,7659000000.0,7158041000.0,6.998548904651,13.86017191465,3190000000.0,3026280000.0,5.409942239317,-3.6023878009,,5.76,银行Ⅱ,2026-07-21
37,601077,渝农商行,0.67,14741000000.0,14672539000.0,0.466592728089,4.065077115862,7699000000.0,7358215000.0,4.631354207508,5.6009776128,,5.97,银行Ⅱ,2026-07-21
38,600323,瀚蓝环境,1.19,5762939850.74,5824297794.14,-1.053482249169,21.59902884694,966864123.87,887134621.05,8.987305976813,30.1703157882,,7.01,环境治理,2026-07-21
39,002008,大族激光,0.48,7612847400.0,6355209952.09,19.789077896575,58.625414830312,488156700.0,1224912036.76,-60.147611799847,98.6208924666,,2.92,自动化设备,2026-07-21
40,000970,中科三环,0.0366,2922028100.0,3289295266.2,-11.165527460364,0.037349428996,43993100.0,-72337667.1,160.816310179293,126.1165200595,,0.68,金属新材料,2026-07-21
41,300747,锐科激光,0.1301,1664202500.0,1587154818.46,4.854452800941,32.672985677855,73090700.0,95894433.24,-23.780038600289,231.5920080365,,2.21,自动化设备,2026-07-20
42,600131,国网信通,0.22,3524689200.0,3692889500.0,-4.554707093185,54.005232746449,265880700.0,298781800.0,-11.011748372893,4490.4033404249,,3.29,IT服务Ⅱ,2026-07-18
43,603100,川仪股份,0.63,3281127500.0,3744373438.64,-12.371787863346,26.611476765062,324557800.0,362464048.61,-10.45793334687,85.8043199186,,7.23,通用设备,2026-07-17
44,601952,苏垦农发,0.15,4588177200.0,5056546900.0,-9.262639292439,15.082569988181,213209100.0,294948400.0,-27.713084729397,58.6842964351,,3.08,种植业,2026-07-17
45,600853,龙建股份,0.07,5083013600.0,4984108653.61,1.98440590412,82.337343288362,69935700.0,69157295.13,1.125557135421,651.1052765884,,1.87,基础建设,2026-07-17
46,600710,苏美达,0.5,55510489700.0,55949261500.0,-0.784231620287,15.305955697218,650379800.0,573480200.0,13.409285970117,20.8648447178,,8.21,贸易Ⅱ,2026-07-16
47,600299,安迪苏,0.28,8512000000.0,7260948548.0,17.22986251355,-1.998245108492,740000000.0,607599304.0,21.790791254758,-40.7884024059,,4.55,化学制品,2026-07-16
48,300112,万讯自控,-0.0432,499367100.0,472926999.61,5.590736078042,20.570581550994,-11710900.0,7608549.81,-253.917635981146,44.9989946555,,-1.1,通用设备,2026-07-16
49,688778,厦钨新能,0.66,7581775300.0,6382453700.0,18.790917355186,50.784065685832,334986100.0,240206800.0,39.457375894438,72.6980970458,,3.73,电池,2026-07-15
50,601888,中国中免,1.2566,28150750000.0,31264998400.0,-9.960814199178,-31.896179668561,2599752900.0,3282896500.0,-20.809172631547,-65.8437336629,,4.65,旅游零售Ⅱ,2026-07-15
51,600729,重百集团,1.76,8041579837.82,8979863272.19,-10.448749673904,-11.920189768834,773814788.36,711616493.24,8.740423488052,-37.0868135171,,9.84,一般零售,2026-07-15
52,600535,天士力,0.52,4288208900.0,4371739444.62,-1.910693573534,8.683503423117,774696500.0,662308440.34,16.96914199105,46.4756204628,,6.38,中药Ⅱ,2026-07-15
53,002911,佛燃能源,0.2,15337872800.0,14124367671.37,8.591571367048,34.135702754969,309616900.0,288709785.16,7.241567800833,182.068192252,,5.3,燃气Ⅱ,2026-07-15
54,002051,中工国际,0.14,4787737964.11,5499780393.02,-12.946742924748,19.334197232548,177012247.14,271744037.72,-34.860669391249,-65.0652987782,,1.53,专业工程,2026-07-15
55,000999,华润三九,1.09,14810160200.0,14106012765.08,4.991824739186,16.091373286744,1815258400.0,2398360138.02,-24.312517906564,-57.0745714048,,8.8,中药Ⅱ,2026-07-15
56,000563,陕国投A,0.1419,1366801200.0,1408304100.0,-2.9470126516,-6.511208160492,725609400.0,686189500.0,5.744754182336,-12.4965417126,,3.99,多元金融,2026-07-15
57,002057,中钢天源,0.1936,1516933300.0,1297223058.44,16.936967018164,9.504956679829,146863900.0,102652653.53,43.068780932272,22.6393924986,,4.65,专业服务,2026-07-14
58,001395,亚联机械,1.17,375907600.0,442295900.0,-15.009928873408,-17.059618043927,98354400.0,81682800.0,20.410172031321,-29.2588690333,,9.26,专用设备,2026-07-13
59,601139,深圳燃气,0.22,15431550000.0,13779770000.0,11.986992526,5.397001643448,637680000.0,738130000.0,-13.608713912184,73.6344116922,,4.02,燃气Ⅱ,2026-07-11
60,002028,思源电气,1.66,8496879200.0,6166231351.38,37.796957587367,63.341904318337,1292698000.0,887142401.72,45.714825206608,89.5183404659,,9.89,电网设备,2026-07-11
61,600882,妙可蓝多,0.265,2567164400.0,2377484828.42,7.978161177418,8.148560226721,132970100.0,71387521.55,86.265186285908,-38.62198445,,2.97,饮料乳品,2026-07-08
62,688806,泰诺麦博,,10539100.0,,,6024.53422451391,-290128100.0,,,35.8256692323,,,生物制品,2026-07-02
63,688836,宇树科技,,775719200.0,,,109.102325820264,-32024500.0,,,-233.4975509684,,,自动化设备,2026-05-25
64,688635,长进光子,,100376900.0,,,24.406467770038,34049200.0,,,24.2626922701,,,通信设备,2026-05-08
65,688802,沐曦股份,,914931000.0,181349400.0,404.512835443624,85.545392757232,-185893300.0,-512687300.0,63.741387781597,120.0500983538,,,半导体,2025-10-24
66,688796,百奥赛图,,620963200.0,410498700.0,51.270442512973,49.043928390071,47999100.0,-50673400.0,194.722477670731,562.3714956661,,,医疗服务,2025-09-17
67,301687,新广益,,313392100.0,284285885.7,10.238360665825,20.962482477456,59460800.0,50625520.29,17.452225003098,41.5884868814,,,塑料,2025-09-12
68,603248,锡华科技,,580439300.0,424697530.54,36.67122087147,40.678404997371,94955000.0,62067717.27,52.986132206115,75.7755820127,,,风电设备,2025-08-29
69,601869,长飞光纤,0.39,6384000000.0,5348000000.0,19.371727748691,20.613317511663,296000000.0,378000000.0,-21.693121693122,-4.8736304609,15.18,2.53,通信设备,2025-08-28
70,600436,片仔癀,2.39,5378537100.0,5650587600.0,-4.814552383897,-28.792383892255,1442309300.0,1721539600.0,-16.219801159381,-55.737865441,24.24,9.62,中药Ⅱ,2025-08-23
71,688813,泰金新能,,1166735700.0,994563300.0,17.311356652714,-32.167534447369,104660600.0,96117800.0,8.887843874912,-72.9601069075,,,专用设备,2025-08-22
72,688727,恒坤新材,,294337300.0,237864930.69,23.741359916397,-5.521220037172,41584500.0,44104369.35,-5.713423379899,-52.700819811,,,半导体,2025-08-22
73,600089,特变电工,0.6342,48401000000.0,47863000000.0,1.124041535215,6.993638719111,3184000000.0,3032000000.0,5.013192612137,-1.0225910494,13.2,4.8277,电网设备,2025-08-21
74,301667,纳百川,,743111200.0,509396700.0,45.880646655151,20.39522000216,31683300.0,23958900.0,32.240211361957,12.847887258,,,汽车零部件,2025-08-21
75,600282,南钢股份,,28944495409.32,33678596367.88,-14.056705056375,1.662190669471,1463086369.7,1233310671.73,18.630804325052,52.9362372755,,,普钢,2025-08-20
76,002350,北京科锐,0.033,937805900.0,761840600.0,23.097390714016,15.850775286022,16991400.0,-11844000.0,243.459979736575,-39.1126264744,3.02,1.03,电网设备,2025-08-16
77,002108,沧州明珠,0.0497,1319461649.23,1234531569.83,6.879538885482,27.898299083477,82806694.74,88235104.26,-6.152210693835,-28.5571295642,3.03,1.61,塑料,2025-08-16
78,603334,丰倍生物,,1478129200.0,987894900.0,49.624135118017,22.043120183723,85063300.0,68869100.0,23.51446439695,31.9491404427,,,化学制品,2025-08-15
79,301531,春光集团,0.36,546155166.88,495639648.97,10.191984845235,24.485263986077,58528648.73,43986942.03,33.059144439007,87.0515009359,4.31,8.29,金属新材料,2025-08-13
80,600390,五矿资本,0.08,3330247455.83,3877202735.45,-14.106955889077,9.896418336644,525451990.13,897793505.0,-41.472957066002,73.5245880885,9.4,0.83,多元金融,2025-08-09
81,001400,江顺科技,0.9911,494357379.08,575310934.93,-14.071270148872,-19.664736829006,49555054.89,83610053.22,-40.730745907304,-52.0557753629,21.04,5.47,专用设备,2025-08-09
82,603092,德力佳,,2487138700.0,1371900649.57,81.291458734971,92.785829275762,393122500.0,234621506.27,67.556037913932,75.4825256031,,,风电设备,2025-08-08
83,300979,华利集团,1.43,12660864400.0,11471959600.0,10.363572061394,36.512736352206,1663817700.0,1878347800.0,-11.42121283396,18.3716025496,13.84,9.41,纺织制造,2025-08-08
84,002378,章源钨业,0.1,2406042644.61,1813833245.24,32.64960552047,2.82703489612,115106176.49,112257317.33,2.537793729406,70.4067112615,1.8,5.29,小金属,2025-08-08
85,688783,西安奕材,,1302442000.0,892164200.0,45.986803774462,-0.896924761213,-340254500.0,-375679700.0,9.429628484052,-34.9212330487,,,半导体,2025-08-07
86,688759,必贝特,,,,,,-73892900.0,-74862300.0,1.294910789543,-3.8555793971,,,化学制药,2025-08-07
87,600161,天坛生物,0.32,3110393000.0,2841374400.0,9.467903983368,36.035232679379,632562100.0,726087900.0,-12.880782065092,59.0920764147,5.85,5.54,生物制品,2025-08-07
88,300931,通用电梯,-0.0745,156498800.0,264866800.0,-40.914150055802,33.52703377944,-17892300.0,125000.0,-14413.84,-898.0674184047,2.56,-2.87,专用设备,2025-08-07
89,603699,纽威股份,0.83,3404288200.0,2837963800.0,19.95530739328,18.799012981535,636751800.0,488027600.0,30.474546931362,42.3929849833,5.36,13.67,通用设备,2025-08-06
90,601880,辽港股份,0.04,5692674700.0,5373882300.0,5.932254973281,25.260578292798,955747300.0,453443300.0,110.775481741598,267.9746359222,1.68,2.38,航运港口,2025-08-05
91,002111,威海广泰,0.16,1424501487.29,1284433024.72,10.905081064895,22.712393589455,83323638.58,107385580.43,-22.407051071149,-1.2294198348,5.92,2.64,航空装备Ⅱ,2025-08-05
92,002948,青岛银行,0.53,7662414000.0,7128085000.0,7.496108702407,-10.645675222242,3064683000.0,2640917000.0,16.046168811818,43.6042694375,6.82,7.875,银行Ⅱ,2025-08-01
93,600900,长江电力,0.5307,36587000000.0,34838000000.0,5.020380044779,15.024330337862,12984000000.0,11368000000.0,14.215341308937,50.6183619206,8.43,6.06,电力,2025-07-31
94,600863,华能蒙电,0.23,9826784300.0,10769256100.0,-8.751503272357,-19.638760208837,1557031800.0,1767584700.0,-11.911898762192,-30.9961746508,2.55,8.91,电力,2025-07-31
95,002287,奇正藏药,0.6749,1175031545.29,1009833674.27,16.358918822886,91.56002687231,358060664.37,325685757.0,9.940535216589,273.1258475452,7.38,8.58,中药Ⅱ,2025-07-29
96,603338,浙江鼎力,2.08,4336118300.0,3859455100.0,12.3505310374,28.466476558614,1050990000.0,824377000.0,27.489000784835,45.1956770601,20.89,10.03,工程机械,2025-07-28
97,600439,ST瑞贝卡,0.01,597940661.47,573845918.16,4.198817582821,-4.058823281639,9375879.76,8131103.46,15.308823779251,-52.5944202899,2.32,0.36,饰品,2025-07-28
98,601665,齐鲁银行,0.54,6781679000.0,6412222000.0,5.761762459254,14.267470402549,2734365000.0,2347397000.0,16.48498315368,-0.6457370202,8.31,6.4,银行Ⅱ,2025-07-26
99,600483,福能股份,0.48,6369245484.45,6664880317.14,-4.4357110499,5.626271393618,1336697866.92,1188386222.17,12.480087869008,-22.2017708528,9.28,5.23,电力,2025-07-26
100,600170,上海建工,0.05,105042000000.0,145977000000.0,-28.042088822212,60.547160468496,710000000.0,826000000.0,-14.043583535109,595.7692951765,3.51,1.39,房屋建设Ⅱ,2025-07-26
101,601878,浙商证券,0.25,6512485890.31,8000213703.21,-18.596100905443,188.746255849442,1149413823.33,784352341.09,46.543047443791,6.8842971021,7.93,3.21,证券Ⅱ,2025-07-25
102,002142,宁波银行,2.24,37160000000.0,34437000000.0,7.907192844905,0.919167342525,14772000000.0,13649000000.0,8.22770898967,-0.8359174869,37.07,6.9,银行Ⅱ,2025-07-25
103,002116,中国海诚,0.33,2744749125.68,2726549539.43,0.667495161441,61.567585878161,152265534.32,140304848.07,8.524784720221,134.2972800933,5.49,5.96,专业工程,2025-07-25
104,001386,马可波罗,,3218204300.0,3649455496.38,-11.816864099529,59.529091695951,654676100.0,710800142.88,-7.895896398191,131.4761432131,,,家居用品,2025-07-25
105,002801,微光股份,0.75,750453700.0,682255700.0,9.995958993087,11.040382384846,172404400.0,154878400.0,11.315974338578,-1.7127452614,7.64,10.04,电机Ⅱ,2025-07-24
106,603031,安孚科技,0.5,2427674200.0,2312588400.0,4.976493006711,-23.783465619231,106546000.0,93146900.0,14.384912434016,-50.3010079655,8.96,5.72,电池,2025-07-23
107,601128,常熟银行,0.59,6062000000.0,5506000000.0,10.098074827461,4.062328215842,1969000000.0,1734000000.0,13.552479815456,-18.322905431,9.01,6.665,银行Ⅱ,2025-07-22
108,601633,长城汽车,0.74,92367000000.0,91428000000.0,1.027037668985,30.80740275965,6337000000.0,7058000000.0,-10.215358458487,161.8705472179,9.87,7.56,乘用车,2025-07-19
109,600926,杭州银行,1.75,20093000000.0,19340000000.0,3.893485005171,1.380245953904,11662000000.0,9996000000.0,16.666666666667,-6.3150719991,18.03,9.5,银行Ⅱ,2025-07-18
110,600549,厦门钨业,0.6121,19177935900.0,17161676200.0,11.748617538886,27.787393688853,971767300.0,1016603100.0,-4.410354444129,53.8566171647,10.25,5.96,小金属,2025-07-18
111,600420,国药现代,0.5011,4877673521.93,5960093922.86,-18.161129924117,-12.884971852527,672066877.31,718477263.45,-6.459548339379,-14.0450217456,10.17,4.96,化学制药,2025-07-18
112,002039,黔源电力,0.2974,883288624.53,872548026.36,1.230946360031,20.075140256365,127158591.31,133213125.43,-4.54499817526,45.2598574393,9.4,3.2,电力,2025-07-18
113,603053,成都燃气,0.311,2824620400.0,2724314200.0,3.681888087652,-31.334909292007,276454600.0,273958200.0,0.911233903566,-45.8442205233,5.27,5.74,燃气Ⅱ,2025-07-16
114,300824,北鼎股份,0.1721,431806900.0,322128400.0,34.048069030859,3.108198004049,55828800.0,31917600.0,74.915407173472,-32.7111040476,2.2237,7.83,小家电,2025-07-16
115,600428,中远海特,0.337,10775154000.0,7480381800.0,44.04550847926,7.373579655137,824929300.0,729496700.0,13.08197830093,38.8727775518,5.89,5.59,航运港口,2025-07-15
116,600325,华发股份,0.06,38198580000.0,24891390000.0,53.461016038076,6.394208078044,168330000.0,1265380000.0,-86.697276707392,-111.8578501849,7.02,0.86,房地产开发,2025-07-15
117,000728,国元证券,0.32,3396624400.0,2398747600.0,41.599908218772,23.662237530102,1404668300.0,1000169300.0,40.443052991129,19.3018525516,8.7,3.73,证券Ⅱ,2025-07-15
118,605016,百龙创园,0.41,649761200.0,531348400.0,22.285340465879,7.394184527565,170589700.0,119562300.0,42.678503173659,9.5191260038,4.3,9.67,化学制品,2025-07-14
119,600909,华安证券,0.22,2807680800.0,1962167800.0,43.09075910837,26.385136529815,1035135500.0,714193300.0,44.937722042478,-2.6962958596,4.94,4.52,证券Ⅱ,2025-07-14
