序号,股票代码,股票简称,每股收益,营业收入-营业收入,营业收入-去年同期,营业收入-同比增长,营业收入-季度环比增长,净利润-净利润,净利润-去年同期,净利润-同比增长,净利润-季度环比增长,每股净资产,净资产收益率,所处行业,公告日期
19,603815,交建股份,0.05,788932079.51,776873263.88,1.55222430616,-355.412455332763,33030641.7,32666644.93,1.114276567979,-426.508566657,,1.4,基础建设,2026-04-28
20,301583,托伦斯,,154933900.0,,,,,,,,,,半导体,2026-04-25
21,001365,天海电子,,3062031900.0,,,-347.075631505983,102649400.0,,,-528.9996415639,,,汽车零部件,2026-04-24
22,603092,德力佳,0.3964,849473728.34,,,-324.732462964487,142703243.75,,,-357.3534164711,,4.84,风电设备,2026-04-23
23,001393,维通利,,603151800.0,,,-346.886564742148,54754800.0,,,-390.9380676443,,,电网设备,2026-04-23
24,300748,金力永磁,0.12,1754254500.0,1536247143.43,14.190903950731,-386.360659879572,160525300.0,101692621.31,57.853439052037,-238.6136802708,,2.26,金属新材料,2026-04-22
25,000028,国药一致,0.59,18293519400.0,19090480767.9,-4.174653208525,-413.11152808996,327998500.0,388770710.07,-15.631890082218,25.6598628479,,1.84,医药商业,2026-04-22
26,002670,国盛证券,0.0364,415309100.0,424271487.38,-2.112418026332,-375.5264184367,70390900.0,23006699.32,205.958273374783,-215.0991282579,,0.63,证券Ⅱ,2026-04-21
27,600917,重庆燃气,-0.0346,2751178910.99,2702817109.29,1.789310920586,-347.756973219641,-54087531.85,-51443242.45,-5.140207487057,-469.7768034387,,-0.95,燃气Ⅱ,2026-04-20
28,603766,隆鑫通用,0.2468,4646315800.0,3295770719.47,40.978126073867,-364.472138277716,506881100.0,257572215.47,96.791839164437,-376.0390898741,,5.37,摩托车及其他,2026-04-18
29,600995,南网储能,0.12,1556753200.0,1324702900.0,17.51715799822,-379.00558689146,373992100.0,285270200.0,31.101005292526,-1025.477963878,,1.74,电力,2026-04-16
30,600267,海正药业,0.17,2631818200.0,2726615253.7,-3.476730116996,-412.62557895468,194227200.0,248531288.09,-21.850000660816,-573.921428545,,2.3,化学制药,2026-04-16
31,301531,春光集团,,243292200.0,200499170.84,21.343244952444,,20389600.0,17382311.01,17.300858259123,,,,金属新材料,2026-04-16
32,002697,红旗连锁,0.12,2479371400.0,2670986298.23,-7.173937895413,-424.423293371807,156596900.0,163376974.3,-4.149957072623,-377.9652626816,,3.45,一般零售,2026-04-16
33,000792,盐湖股份,0.2245,3300266700.0,2723898945.7,21.159659950303,-352.56127024199,1187935000.0,934106456.19,27.173406427925,-328.3500533674,,3.38,农化制品,2026-04-14
34,601139,深圳燃气,0.08,7513040000.0,6862510000.0,9.479476168341,-373.834152988159,233040000.0,275680000.0,-15.467208357516,-404.9372192518,,1.49,燃气Ⅱ,2026-04-11
35,600030,中信证券,0.43,16432000000.0,13754570045.36,19.465748080895,-359.583754938419,6608000000.0,4958574616.76,33.264103310353,-407.771918118,,2.39,证券Ⅱ,2026-04-10
36,301599,理奇智能,,635509900.0,,,-268.14501878633,85219000.0,,,-223.1430116585,,,自动化设备,2026-04-10
37,605016,百龙创园,0.25,313297700.0,252106894.27,24.271770078793,-353.076799570763,81419600.0,53543202.6,52.063373213316,-360.5731818935,,4.73,化学制品,2026-04-08
38,603019,中科曙光,0.128,2586233304.5,2478641535.71,4.340755500137,-306.834602596631,186472838.24,142577605.46,30.786905586176,-251.0715945485,,0.91,计算机设备,2026-04-08
39,600882,妙可蓝多,0.16,1233332800.0,1160690731.04,6.25852063925,-388.982325974239,82396700.0,38344962.77,114.882722651813,-209.2581333113,,1.85,饮料乳品,2026-04-04
40,688820,盛合晶微,,1501193200.0,,,,126251500.0,,,,,,半导体,2026-03-31
41,688797,臻宝科技,,165233700.0,,,,30960400.0,,,,,,半导体,2026-03-31
42,001312,福恩股份,,421341000.0,,,-477.78918966269,39276300.0,,,-504.4848690889,,,纺织制造,2026-03-31
43,301513,尚水智能,,278622500.0,,,-288.148105724926,48800500.0,,,-343.311105055,,,电池,2026-03-27
44,301666,大普微,,297019000.0,,,-353.050751932793,-123760900.0,,,157.4642538481,,,计算机设备,2026-03-26
45,688811,有研复材,,65881100.0,,,-308.252500582623,-2516800.0,,,-278.268718031,,,金属新材料,2026-03-20
46,603459,红板科技,,775298600.0,,,-340.151295125862,108253400.0,,,-194.0457648212,,,元件,2026-03-19
47,301696,三瑞智能,,193628500.0,,,-426.694410459132,82704000.0,,,-426.8763810043,,,航空装备Ⅱ,2026-03-19
48,301683,慧谷新材,,238775100.0,,,-361.487125612524,56707100.0,,,-326.2662995186,,,化学制品,2026-03-12
49,001257,盛龙股份,,1357726100.0,,,-515.343748158399,371181900.0,,,-488.6276053839,,,小金属,2026-03-12
50,688781,视涯科技,,50693700.0,,,-352.646597720774,-74092500.0,,,382.0008341599,,,光学光电子,2026-03-06
51,301682,宏明电子,,819203900.0,,,-507.768522755537,138230900.0,,,-136.7128286586,,,军工电子Ⅱ,2026-03-05
52,001399,惠科股份,,9696212800.0,,,-379.58822255503,1070391700.0,,,-375.2403538011,,,光学光电子,2026-02-25
53,603293,埃泰克,,745835000.0,,,-345.094582806021,54078300.0,,,-350.023974135,,,汽车零部件,2026-01-23
54,688712,北芯生命,,127510400.0,62229100.0,104.904779275291,-338.735851842706,20606100.0,-19105500.0,207.854282798147,610.7186541688,,,医疗器械,2025-07-25
55,601026,道生天合,,834521300.0,501025100.0,66.56277300279,-316.043099970288,31080300.0,15129400.0,105.429825373115,-317.1164595445,,,风电设备,2025-07-25
56,603376,大明电子,,545996400.0,537433000.0,1.593389315505,-333.636539800922,60682500.0,64707300.0,-6.220009179799,-346.373086047,,,汽车零部件,2025-07-18
57,688765,禾元生物,,4143100.0,6670000.0,-37.884557721139,-665.555526179983,-48195200.0,-29319100.0,-64.381580607863,360.9499083322,,,生物制品,2025-07-04
58,301668,昊创瑞通,,217979400.0,211037600.0,3.289366444653,-434.698371228673,33208500.0,31789900.0,4.462423599948,-489.5056087537,,,电网设备,2025-07-04
59,603175,超颖电子,,1058391700.0,981181500.0,7.869104747694,-385.699027884788,71534300.0,77825200.0,-8.083371452948,-678.8787007514,,,元件,2025-07-03
60,688813,泰金新能,,695178800.0,469621900.0,48.029467961354,-299.97603783843,82384000.0,24394500.0,237.71546865072,-287.527971215,,,专用设备,2025-06-30
61,603418,友升股份,,945683000.0,710238300.0,33.150099058302,-343.642867245796,88475300.0,59774600.0,48.014875883737,-318.1881325355,,,汽车零部件,2025-06-27
62,301680,固德电材,,240432100.0,177494500.0,35.458901543428,-341.350343269236,48176100.0,30645200.0,57.206022476603,-317.708873502,,,汽车零部件,2025-06-27
63,301656,联合动力,,3847255100.0,2568200000.0,49.803562806635,-325.853591101316,327928700.0,171650800.0,91.044084851338,-267.2066831795,,,汽车零部件,2025-06-23
64,603370,华新精科,,382113900.0,301314800.0,26.81550989198,-339.258858210556,49253400.0,48070500.0,2.460760757637,-347.4791856853,,,电机Ⅱ,2025-06-20
65,301584,建发致新,,4515794900.0,3987999400.0,13.234593264984,-402.260174150704,49214700.0,31777100.0,54.874736838793,-356.5401776194,,,医药商业,2025-06-13
66,301632,广东建科,,202302100.0,198918591.38,1.70095142768,-319.24508239121,-14070400.0,-10475120.93,-34.322076986275,-197.7296299787,,,专业服务,2025-06-03
67,301575,艾芬达,,220842500.0,210096000.0,5.115042647171,-372.452437462057,24797700.0,20868000.0,18.831224841863,-394.3030449023,,,家居用品,2025-05-26
68,001233,海安集团,,468131400.0,517945900.0,-9.617703316119,-405.226499464773,142553100.0,126472000.0,12.715146435575,-402.4729485323,,,汽车零部件,2025-05-23
69,688235,百济神州,-0.07,8047870000.0,5359338000.0,50.165374902647,-337.259872311527,-94503000.0,-1908056000.0,95.04715794505,478.1209715444,17.96,-0.38,化学制药,2025-05-08
70,001285,瑞立科密,,469651200.0,356282200.0,31.820001111479,-344.910392165316,65476500.0,52371100.0,25.024106806999,-316.4987748733,,,汽车零部件,2025-05-06
71,603322,超讯科技,0.31,266363015.28,813602191.78,-67.261271175137,-305.915073584227,50126279.53,22202184.93,125.77183141227,228.3296732,1.76,15.55,通信服务,2025-04-26
72,301609,山大电力,,111163900.0,99125712.28,12.14436440668,-326.318704082157,17149600.0,14938855.28,14.798621973129,-340.7328080787,,,电网设备,2025-04-25
73,001221,悍高集团,,626123500.0,493974913.52,26.752084541769,-363.203201790607,115592700.0,82381889.13,40.313242656517,-329.4541864284,,,家居用品,2025-04-25
74,600496,精工钢构,0.06,4819818800.0,3414176000.0,41.170777370587,-312.115270634516,123104400.0,97487700.0,26.276853387658,-1173.869123355,4.54,1.37,专业工程,2025-04-22
75,600161,天坛生物,0.12,1317766400.0,1221955200.0,7.840811185222,-340.699019764384,244145700.0,316674000.0,-22.903143295629,-362.3442136639,5.76,2.17,生物制品,2025-04-16
76,601128,常熟银行,0.36,2971000000.0,2700000000.0,10.037037037037,-412.615735772539,1084000000.0,952000000.0,13.865546218487,-425.9165761097,9.81,3.7225,银行Ⅱ,2025-04-15
77,600958,东方证券,0.16,5382000000.0,3611000000.0,49.044585987261,-322.302285920812,1436000000.0,886000000.0,62.076749435666,-4074.7257819841,9.77,1.79,证券Ⅱ,2025-04-14
78,301630,同宇新材,,276406400.0,220075381.24,25.59623818103,-383.558329256622,33149000.0,34686809.17,-4.433412028368,-430.5580593777,,,电子化学品Ⅱ,2025-04-14
79,603101,汇嘉时代,0.1142,727050532.43,704956270.94,3.134132200929,-399.02145336557,53702533.34,37781188.17,42.140932938267,-157.3737416459,3.01,3.84,一般零售,2025-04-11
80,000728,国元证券,0.15,1518640100.0,1097555000.0,38.365740213475,-326.658997990861,640518200.0,462800700.0,38.400438893027,-337.8028058806,8.51,1.73,证券Ⅱ,2025-04-11
81,601377,兴业证券,0.0568,2792346300.0,2376916700.0,17.477667601898,-321.566989234875,516322000.0,328205000.0,57.316920826922,-295.2328252081,6.34,0.9,证券Ⅱ,2025-04-08
82,601077,渝农商行,0.33,7224000000.0,7128000000.0,1.346801346801,-411.80160208873,3745000000.0,3524000000.0,6.271282633371,-744.7418790422,11.21,3.0,银行Ⅱ,2025-04-08
83,600428,中远海特,0.161,5196011000.0,3430372600.0,51.470746938685,-344.546448822464,345342500.0,340051600.0,1.555910926459,-460.9572460123,5.98,2.71,航运港口,2025-04-08
